wallet_id,transaction_count,incoming_transaction_count,outgoing_transaction_count,total_received,total_sent,average_received,average_sent,maximum_transaction,amount_variance,unique_counterparties,unique_ips,unique_asns,unique_countries,transactions_per_hour,transactions_per_day,average_time_between_transactions,minimum_time_between_transactions,fan_in_ratio,fan_out_ratio,graph_degree,graph_in_degree,graph_out_degree
bc1q9gy65LSnoXaTrTud59Mi5VWka,7,4,3,2.60321314,2.62249153,0.65080329,0.87416384,1.1745699,0.12223536,0,7,4,4,60.0,1.0,8234.5,812.0,0.99264883,1.00740561,7,4,3
bc1qAqunuS5LBdGdvwRkzbNRqp9sm,20,3,17,18.14192284,247.7454959,6.04730761,3.59051443,10.14511366,4.56856749,0,19,9,11,60.0,1.0,230.15789474,3.0,0.07322806,13.65596679,20,3,17
bc1qCChjUS2pgyDVeUR1nEEJqnts5,16,3,13,49.79086033,180.21563224,16.59695344,3.21813629,24.51866818,13.95775129,0,16,7,8,60.0,1.0,196.46666667,16.0,0.27628491,3.61945207,16,3,13
bc1qEWmHrQBffpn8ruBL7e2LdkRSn,7,2,5,2.47284577,2.96423885,1.23642289,0.59284777,1.3510305,0.22326472,0,7,5,5,60.0,1.0,13453.5,103.0,0.83422622,1.19871562,7,2,5
bc1qGokerDaNkmCMc1k1v51T7a7kV,4,1,3,7.88918421,57.23041179,7.88918421,19.07680393,27.72197254,52.81755094,0,4,3,2,60.0,1.0,1933.0,241.0,0.13784951,7.25428768,4,1,3
bc1qHBpVcnUc185ymzAb3vQecAU93,7,2,5,2.30835119,4.60561492,1.15417559,0.92112298,1.26068281,0.12623694,0,7,4,5,60.0,1.0,12206.83333333,342.0,0.50120369,1.99519681,7,2,5
bc1qJK8dkbRzSuPrtAK3Kn6PViHpX,6,4,2,2.64111703,1.6410332,0.66027926,0.8205166,1.10583776,0.12416486,0,6,2,3,60.0,1.0,15479.4,5550.0,1.60942328,0.62134058,6,4,2
bc1qKmj4RRTskMc41pHDgxrxxVvFh,6,5,1,20.66323688,5.31078805,4.13264738,5.31078805,7.662178,3.78335604,0,6,2,1,60.0,1.0,298.0,51.0,3.89080428,0.25701627,6,5,1
bc1qMn8qPcXedjnTkpzvbKywUt1a7,9,5,4,22.85828217,10.79821406,4.57165643,2.69955352,7.82304681,6.26433439,0,9,4,5,60.0,1.0,185.75,46.0,2.11685766,0.47239832,9,5,4
bc1qPETziwZABCFgvHD8Cjtdw4wqc,7,2,5,4.02293053,25.12734755,2.01146527,5.02546951,7.77924089,6.42910554,0,7,5,4,60.0,1.0,198.33333333,14.0,0.16010168,6.24603069,7,2,5
bc1qPxnghUBg9sEuEt4dPbJfbBMnK,10,6,4,90.22147141,58.68381465,15.0369119,4.51413959,23.54045325,43.75387609,0,10,4,4,60.0,1.0,257.55555556,9.0,1.53741661,0.65044178,10,6,4
bc1qT7HgDD8wSEWusDnN7qT3hvke8,4,3,1,10.41007942,1.85229184,3.47002647,1.85229184,4.28385934,1.15162935,0,4,2,2,60.0,1.0,149.0,9.0,5.62010759,0.17793254,4,3,1
bc1qTb3sQmztbfh67rGjjPBig3dik,14,1,13,2.90421446,166.75540484,2.90421446,3.6251175,8.82443299,4.58299841,0,14,7,8,60.0,1.0,327.23076923,3.0,0.01741601,57.41841973,14,1,13
bc1qUmHWwLDRwX7GRdPdKmK2vjSJ1,12,5,7,3.9243505,5.40018485,0.7848701,0.77145498,1.36162374,0.18985251,0,12,7,6,60.0,1.0,6440.09090909,133.0,0.7267067,1.37607098,12,5,7
bc1qVWrKrRZaTBuDtf9xH4iXxQc7n,9,5,4,4.28762522,2.54322931,0.85752504,0.63580733,1.29015521,0.13092834,0,9,5,5,60.0,1.0,10276.625,1861.0,1.68589801,0.59315569,9,5,4
bc1qW58vzYfb2hZdGnAKU1gPGdTCj,7,3,4,3.32409113,3.05539849,1.10803038,0.76384962,1.45526622,0.1939755,0,7,3,4,60.0,1.0,11239.0,707.0,1.08794029,0.91916809,7,3,4
bc1qWkxxbApeF53pAYi2Xg3Gmi91C,3,3,0,80.68971111,0.0,26.89657037,0.0,31.38138084,11.09944582,0,3,1,1,60.0,1.0,2068.5,291.0,80689711109.99998,0.0,3,3,0
bc1qWmXhCt95nrW3KD3sDy3MLZSub,4,4,0,3.38288845,0.0,0.84572211,0.0,1.22560702,0.08250782,0,4,1,1,60.0,1.0,15736.33333333,1898.0,3382888449.9999995,0.0,4,4,0
bc1qXcuqi18jPVGziggG3kyMRs8RH,7,3,4,5.01720613,20.96149174,1.67240204,5.24037293,7.01825387,6.33096892,0,7,3,5,60.0,1.0,203.33333333,8.0,0.23935349,4.17792118,7,3,4
bc1qXjY21bcT12aoJbK2ZumkUtC77,17,4,13,64.51742771,222.76670145,16.12935693,4.54625921,24.63121798,19.38113426,0,17,7,9,60.0,1.0,141.75,0.0,0.28961881,3.45281437,17,4,13
bc1qYhGJV5nKGJNMzb69AFRmAnE5T,15,5,10,6.54377034,7.18617909,1.30875407,0.71861791,1.47917223,0.15699504,0,13,5,8,60.0,1.0,5600.07142857,478.0,0.91060496,1.09817104,15,5,10
bc1qYwoGnZJTbdQ33dXnQ8eXm6Aoo,21,12,9,256.46259542,169.45753331,4.74930732,3.53036528,7.81640649,3.04578052,0,21,9,11,60.0,1.0,130.2,0.0,1.51343284,0.66074951,21,12,9
bc1qZiYTkYTnvVYB6d2sqFK3JFbKB,12,5,7,76.3892707,52.07849085,15.27785414,2.08313963,24.15760102,30.63901822,0,12,5,5,60.0,1.0,333.72727273,15.0,1.46681038,0.68175138,12,5,7
bc1qfDAQqBbra1fMY28QyvtLG4Gyd,10,6,4,2.95747865,3.04846516,0.49291311,0.76211629,1.33188956,0.14925558,0,10,4,5,60.0,1.0,8464.11111111,690.0,0.97015334,1.03076489,10,6,4
bc1qfK7vDKFQCL1nb9J34cKm9hxqY,4,2,2,0.72259099,0.92524653,0.3612955,0.46262327,0.85489294,0.08382054,0,4,2,3,60.0,1.0,18404.66666667,10346.0,0.78097131,1.28045678,4,2,2
bc1qfsMxR1KTRr6ozczGdaBkRB9JL,12,3,9,44.71848327,139.50264619,14.90616109,4.10301901,22.29295604,20.27264626,0,11,6,5,60.0,1.0,439.81818182,0.0,0.32055652,3.11957464,12,3,9
bc1qft8sds3PbUjQ5ZiN1wTuY7UQh,6,2,4,1.6142907,4.76951272,0.80714535,1.19237818,1.43223225,0.06034059,0,6,4,5,60.0,1.0,16216.4,951.0,0.3384603,2.95455628,6,2,4
bc1qieyKTmtsrXm9EAhJaVTGCgm3f,3,1,2,39.01301426,53.99405303,39.01301426,26.99702651,39.01301426,128.22830189,0,3,2,2,60.0,1.0,1252.0,0.0,0.7225428,1.38400106,3,1,2
bc1qjZHBokNWfe5FRR972DaxZkTuA,2,0,2,0.0,22.27017801,0.0,11.13508901,11.54697182,0.16964745,0,2,1,1,60.0,1.0,563.0,563.0,0.0,22270178010.0,2,0,2
bc1qka6ijUZQ2QLCENrYDF9A5Kws7,12,5,7,2.29999421,5.60801838,0.45999884,0.80114548,1.25684555,0.13311635,0,12,6,6,60.0,1.0,5952.09090909,92.0,0.41012601,2.438275,12,5,7
bc1qksCBC6gxRgkGYeAFWhHWHj1zt,10,5,5,6.13788882,4.17321776,1.22757776,0.83464355,1.41234551,0.14717048,0,10,5,5,60.0,1.0,7216.77777778,1465.0,1.47078086,0.67991094,10,5,5
bc1qm2wyqdRX1PLqRwzvTbppbtfzF,13,8,5,6.16384136,3.60277546,0.77048017,0.72055509,1.25954877,0.12914785,0,13,4,4,60.0,1.0,3309.25,547.0,1.71085915,0.58450165,13,8,5
bc1qn23GaLNYSpB2PkPPhLGZJt4hH,18,6,12,157.63117076,218.51719816,5.25437236,3.58224915,8.95298626,3.49454768,0,18,9,11,60.0,1.0,185.47058824,2.0,0.72136734,1.38625627,18,6,12
bc1qo7zHiFWKHW47uCx3wKQtkMUp8,6,2,4,2.47514903,17.04002471,1.23757451,4.26000618,6.50635732,4.1543179,0,6,4,4,60.0,1.0,197.2,78.0,0.14525501,6.88444393,6,2,4
bc1qoGBWRJhmcFkMvrr4Fu3tMSJ5E,11,5,6,5.81477997,4.60464248,1.16295599,0.76744041,1.487375,0.12065996,0,11,5,5,60.0,1.0,6856.8,2569.0,1.26280813,0.79188594,11,5,6
bc1qoTKADNFRdvGYcikNHquYoipYW,11,1,10,10.53287766,103.75843401,10.53287766,2.59396085,10.53287766,3.53819197,0,11,9,6,60.0,1.0,430.6,140.0,0.10151346,9.85091039,11,1,10
bc1qrUiu5pkA2WnN3654CsHc5duFH,7,4,3,9.18988051,13.2818506,2.29747013,4.42728353,7.36201631,5.34221814,0,7,3,4,60.0,1.0,204.66666667,5.0,0.69191265,1.44526913,7,4,3
bc1qtGnBLc1cT6Fv8W8ivAYnKZnJT,10,5,5,3.85629799,4.0740703,0.7712596,0.81481406,1.41041124,0.18537831,0,10,5,5,60.0,1.0,8672.77777778,141.0,0.94654675,1.05647186,10,5,5
bc1qtZVY3KziDMZ67Brbb1h5EjhrE,5,3,2,12.47457881,9.7486778,4.15819294,4.8743389,7.41159251,3.06561033,0,5,2,2,60.0,1.0,204.25,33.0,1.27961751,0.78148352,5,3,2
bc1qtbrXWUuoeJMwGv6JyVGqWdgjR,4,1,3,0.12663601,1.60006414,0.12663601,0.53335471,0.8376158,0.06660981,0,4,4,3,60.0,1.0,18896.33333333,6625.0,0.07914433,12.63514335,4,1,3
bc1quuE4CA4iP3Aw3jdvfLN647TCB,30,14,16,318.67624125,322.15999575,4.68641531,4.41315063,10.85308279,4.93888271,0,30,9,10,60.0,1.0,103.06896552,0.0,0.98918626,1.01093196,30,14,16
bc1qvpMMVJF5D9rre7A7BVWMT8bPr,15,2,13,16.40420026,167.1378174,8.20210013,3.48203786,10.28715023,9.41448235,0,14,7,9,60.0,1.0,241.78571429,0.0,0.09814775,10.18872086,15,2,13
bc1qxmEqpqFMPzJZkUJ45QPVYZav8,6,3,3,86.10701508,54.60334268,28.70233836,18.20111423,29.9261323,52.27945519,0,6,3,3,60.0,1.0,1058.0,0.0,1.57695502,0.6341335,6,3,3
bc1qy1QM9RxvdTQbkCqXr52e51HE3,22,4,18,53.29687103,268.0505969,13.32421776,3.77536052,18.19213814,8.92693351,0,22,8,8,60.0,1.0,227.0,0.0,0.19883138,5.02938712,22,4,18
bc1qyrcoxEUVyFTNuWSTo7MUMjHQA,10,4,6,3.23502392,5.61146142,0.80875598,0.93524357,1.45180692,0.18410813,0,10,5,5,60.0,1.0,9659.44444444,547.0,0.57650292,1.73459658,10,4,6
bc1qyxQdDn53jFrK6wFx7RJWhvQBQ,7,3,4,0.82968109,3.24232544,0.27656036,0.81058136,1.45224123,0.27862213,0,7,3,4,60.0,1.0,9869.33333333,847.0,0.25589075,3.90791773,7,3,4
