timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,asn,behavior_type,block_height,transaction_size
2024-01-01T00:16:59+00:00,203.0.113.209,203.0.113.208,8333,8333,tx_10ec025feb2bb09c,"[""bc1qtZVY3KziDMZ67Brbb1h5EjhrE""]","[""1Ywmk7xF9LpVruMJoTfi6DVEuT""]",[4.90767873],[4.9043288],0.00334993,P2PKH,IN,64518,RAPID_TRANSFER,900081,377
2024-01-01T00:23:09+00:00,203.0.113.143,198.51.100.99,8333,8333,tx_7bccde110bf459eb,"[""1JqsBKkHAv4msKEqb3PuV7gxkp""]","[""1nxkarpdodFjxNaammg7UjoGXP""]",[1.57419636],[1.57234539],0.00185097,P2PKH,BR,64515,RAPID_TRANSFER,900082,340
2024-01-01T00:22:37+00:00,192.0.2.203,198.51.100.209,8333,8333,tx_d62da227bc9d2b12,"[""3iTZ2xrrk1X9iCft1FHftLnniJ""]","[""3TdzWAMxnCr6YNhCMh41VJEqrB""]",[5.43689967],[5.43445954],0.00244013,P2TR,JP,64518,RAPID_TRANSFER,900083,226
2024-01-01T00:22:44+00:00,198.51.100.72,203.0.113.225,8333,8333,tx_ea35887f403866c5,"[""bc1qtZVY3KziDMZ67Brbb1h5EjhrE""]","[""bc1qo7zHiFWKHW47uCx3wKQtkMUp8""]",[3.0782166],[3.07491771],0.00329889,P2PKH,IN,64518,RAPID_TRANSFER,900084,532
2024-01-01T00:18:59+00:00,198.51.100.241,198.51.100.127,8333,8333,tx_3e2679bd656f993b,"[""14Aqmj76jPtbTqeFc4vRuaTbkx""]","[""1Ywmk7xF9LpVruMJoTfi6DVEuT""]",[1.45627799],[1.45235439],0.0039236,P2PKH,AU,64515,RAPID_TRANSFER,900085,414
2024-01-01T00:18:32+00:00,198.51.100.244,192.0.2.53,8333,8333,tx_a5140c0d257a413e,"[""1ScMwJaWx1smgeasT8TAAdeeq7""]","[""1nxkarpdodFjxNaammg7UjoGXP""]",[1.05920078],[1.05544331],0.00375747,P2WPKH,CA,64513,RAPID_TRANSFER,900086,373
2024-01-01T00:20:10+00:00,203.0.113.184,203.0.113.32,8333,18775,tx_d7e1c09cdab6e3f7,"[""3iTZ2xrrk1X9iCft1FHftLnniJ""]","[""1QYfVCxXecPPBvzHpvm6K2R4Bw""]",[0.45037849],[0.44994622],0.00043227,P2SH_P2WPKH,JP,64518,RAPID_TRANSFER,900087,318
2024-01-01T00:22:05+00:00,203.0.113.194,198.51.100.208,8333,8333,tx_dc8fa4b12451f9fa,"[""1t99TfmypZLvmcxMnpchEDEgnK""]","[""1VCk5CCpZ8R3UJcH9BewH1NWnA""]",[2.04953735],[2.04814062],0.00139673,P2SH_P2WPKH,IN,64517,RAPID_TRANSFER,900088,554
2024-01-01T00:20:52+00:00,198.51.100.112,198.51.100.235,8333,8333,tx_6edb93c221ada6c2,"[""1cUveXZrCmeCou97RjffyMZyRT""]","[""1YVM8Ypi27ST3cc1u6sfghLyZc""]",[3.27936331],[3.27909069],0.00027262,P2WPKH,SG,64515,RAPID_TRANSFER,900089,359
2024-01-01T00:21:28+00:00,203.0.113.202,203.0.113.98,8333,8333,tx_b031339557cc96be,"[""1wB7TeXtdkVCgRrPg2xkyvoz9X""]","[""3iTZ2xrrk1X9iCft1FHftLnniJ""]",[7.47843986],[7.476965],0.00147486,P2PKH,AU,64513,RAPID_TRANSFER,900090,245
2024-01-01T00:18:44+00:00,203.0.113.40,198.51.100.156,15415,8333,tx_d306838992a8a166,"[""1nxkarpdodFjxNaammg7UjoGXP""]","[""bc1qtZVY3KziDMZ67Brbb1h5EjhrE""]",[2.33896503],[2.33708529],0.00187974,P2TR,IN,64518,RAPID_TRANSFER,900091,431
2024-01-01T00:23:57+00:00,192.0.2.1,203.0.113.248,8333,37044,tx_357fb666b251df02,"[""1wB7TeXtdkVCgRrPg2xkyvoz9X""]","[""1YVM8Ypi27ST3cc1u6sfghLyZc""]",[3.81453386],[3.81068068],0.00385318,P2SH_P2WPKH,AU,64513,RAPID_TRANSFER,900092,231
2024-01-01T00:21:38+00:00,203.0.113.208,203.0.113.71,8333,44135,tx_2dc745552fc190d0,"[""3TsyNQHeKWw8X4xheeg5XyDZ8x""]","[""3PzVgJyo6QuNC8SSWJvRmwXtTi""]",[4.79491312],[4.79091442],0.0039987,P2SH_P2WPKH,IN,64518,RAPID_TRANSFER,900093,605
2024-01-01T00:24:18+00:00,198.51.100.87,203.0.113.128,8333,8333,tx_9e00a96d5abdcc1d,"[""3jPZLwBvjycCK7X9pHotcqCkzN""]","[""1WZZ6SQZ1jGwtgkBqZ9VBCddjx""]",[1.74722232],[1.7455633],0.00165902,P2SH_P2WPKH,IN,64513,RAPID_TRANSFER,900094,662
2024-01-01T00:23:12+00:00,192.0.2.79,198.51.100.47,8333,8333,tx_868168fb6dbf08f7,"[""1DrHvaDPnTKB3cYEmXNG11j68v""]","[""1VCk5CCpZ8R3UJcH9BewH1NWnA""]",[6.09531661],[6.09360709],0.00170952,P2PKH,SG,64519,RAPID_TRANSFER,900095,610
2024-01-01T00:22:53+00:00,192.0.2.15,198.51.100.131,8333,8333,tx_90f7a7477cb49056,"[""3TdzWAMxnCr6YNhCMh41VJEqrB""]","[""1yh5o5z2wZh2ueeSreE3cHbzbX""]",[6.46813367],[6.46581998],0.00231369,P2PKH,SG,64514,RAPID_TRANSFER,900096,697
2024-01-01T00:26:02+00:00,192.0.2.243,203.0.113.235,8333,4370,tx_c5512824be2a5189,"[""bc1qrUiu5pkA2WnN3654CsHc5duFH""]","[""1mAEmkh1LTj7jaJgfm9Tvz7Zog""]",[1.87855962],[1.87512358],0.00343604,P2WPKH,JP,64518,RAPID_TRANSFER,900097,673
2024-01-01T00:20:56+00:00,192.0.2.144,203.0.113.70,8333,8333,tx_0fd1763b2a9180b2,"[""1k8b1iog5qpe3mw5PZ7KskLf6K""]","[""17DoeYNP9jiG7Kg5zDMYVNgjLm""]",[5.56211813],[5.55910079],0.00301734,P2TR,AU,64518,RAPID_TRANSFER,900098,814
2024-01-01T00:19:43+00:00,203.0.113.226,198.51.100.56,8333,8333,tx_b10e9092d4eb3cbc,"[""1wB7TeXtdkVCgRrPg2xkyvoz9X""]","[""1DTmcoobHjKLG74SdcvYA4Q1U6""]",[1.74275212],[1.73879332],0.0039588,P2TR,AU,64513,RAPID_TRANSFER,900099,662
2024-01-01T00:18:46+00:00,198.51.100.112,192.0.2.124,22513,8333,tx_904a5f7bf8a69479,"[""1aqGz4twttfSjMk9o2iYKHTSRp""]","[""bc1qPETziwZABCFgvHD8Cjtdw4wqc""]",[6.51187457],[6.51134489],0.00052968,P2WPKH,US,64515,RAPID_TRANSFER,900100,496
2024-01-01T00:19:37+00:00,203.0.113.217,203.0.113.139,8333,8333,tx_4a9cb65da72b9b80,"[""bc1qMn8qPcXedjnTkpzvbKywUt1a7""]","[""1RiYdfX3CJSAgfkmS3SyyNmG4p""]",[5.56952053],[5.5689535],0.00056703,P2TR,US,64518,RAPID_TRANSFER,900101,229
2024-01-01T00:27:57+00:00,198.51.100.113,203.0.113.188,15966,8333,tx_1621c794222b40a0,"[""1yh5o5z2wZh2ueeSreE3cHbzbX""]","[""17DoeYNP9jiG7Kg5zDMYVNgjLm""]",[2.44367508],[2.43979604],0.00387904,P2TR,IN,64514,RAPID_TRANSFER,900102,787
2024-01-01T00:22:08+00:00,198.51.100.161,198.51.100.112,8333,8333,tx_a1a8d52bf80fade5,"[""bc1qPETziwZABCFgvHD8Cjtdw4wqc""]","[""14Aqmj76jPtbTqeFc4vRuaTbkx""]",[0.43859944],[0.43571778],0.00288166,P2WPKH,AU,64520,RAPID_TRANSFER,900103,491
2024-01-01T00:22:49+00:00,198.51.100.2,192.0.2.75,10201,8333,tx_e2441d5cf9e0e72e,"[""1RiYdfX3CJSAgfkmS3SyyNmG4p""]","[""bc1qXcuqi18jPVGziggG3kyMRs8RH""]",[1.37297361],[1.3725679],0.00040571,P2TR,AU,64516,RAPID_TRANSFER,900104,429
2024-01-01T00:25:23+00:00,198.51.100.48,198.51.100.94,52367,8333,tx_3d4ae2373b14a875,"[""1Ywmk7xF9LpVruMJoTfi6DVEuT""]","[""bc1qKmj4RRTskMc41pHDgxrxxVvFh""]",[5.31356174],[5.31078805],0.00277369,P2WPKH,ZA,64519,RAPID_TRANSFER,900105,744
2024-01-01T00:25:25+00:00,203.0.113.205,192.0.2.95,8333,8333,tx_8e3199ba9b345337,"[""1wB7TeXtdkVCgRrPg2xkyvoz9X""]","[""1k8b1iog5qpe3mw5PZ7KskLf6K""]",[6.94316459],[6.94108221],0.00208238,P2SH_P2WPKH,AU,64513,RAPID_TRANSFER,900106,442
2024-01-01T00:27:34+00:00,198.51.100.110,192.0.2.51,8333,8718,tx_e9650c35d02d9bb4,"[""3B5u3LKWoafaNUyk9NzYPqDBtS""]","[""1Ywmk7xF9LpVruMJoTfi6DVEuT""]",[5.5508575],[5.54942792],0.00142958,P2SH_P2WPKH,US,64515,RAPID_TRANSFER,900107,722
2024-01-01T00:24:42+00:00,203.0.113.62,198.51.100.91,24848,53545,tx_0c9c5494fc81166b,"[""1nxkarpdodFjxNaammg7UjoGXP""]","[""3PzVgJyo6QuNC8SSWJvRmwXtTi""]",[3.10291269],[3.09905533],0.00385736,P2PKH,IN,64518,RAPID_TRANSFER,900108,520
2024-01-01T00:24:12+00:00,203.0.113.108,192.0.2.135,8333,8333,tx_b010719bfa18fc03,"[""1ScMwJaWx1smgeasT8TAAdeeq7""]","[""1GsFnpiUJvQ9koNyXWVPrLYc7C""]",[4.77572832],[4.7718706],0.00385772,P2WPKH,CA,64513,RAPID_TRANSFER,900109,269
2024-01-01T00:25:05+00:00,192.0.2.193,198.51.100.198,18913,53740,tx_280f977184c9832f,"[""1cUveXZrCmeCou97RjffyMZyRT""]","[""1VCk5CCpZ8R3UJcH9BewH1NWnA""]",[3.84132389],[3.83964759],0.0016763,P2WPKH,SG,64515,RAPID_TRANSFER,900110,250
2024-01-01T00:25:44+00:00,198.51.100.170,192.0.2.79,15260,38316,tx_667cdfee1e269efb,"[""11iBZwXwYxB5qYMGNJ4ZFciRSu""]","[""1VCk5CCpZ8R3UJcH9BewH1NWnA""]",[7.48520657],[7.48410332],0.00110325,P2WPKH,DE,64513,RAPID_TRANSFER,900111,823
2024-01-01T00:24:28+00:00,192.0.2.125,203.0.113.143,8333,14377,tx_ab54ce697222071f,"[""1t99TfmypZLvmcxMnpchEDEgnK""]","[""3TsyNQHeKWw8X4xheeg5XyDZ8x""]",[6.2788882],[6.27858059],0.00030761,P2TR,IN,64517,RAPID_TRANSFER,900112,795
2024-01-01T00:28:46+00:00,198.51.100.28,198.51.100.247,8333,8333,tx_5a475d1144bc20ff,"[""14Aqmj76jPtbTqeFc4vRuaTbkx""]","[""1nxkarpdodFjxNaammg7UjoGXP""]",[3.70138724],[3.700535],0.00085224,P2PKH,AU,64515,RAPID_TRANSFER,900113,805
2024-01-01T00:30:35+00:00,198.51.100.106,203.0.113.53,8333,52103,tx_8375a4e9af57dd30,"[""bc1qKmj4RRTskMc41pHDgxrxxVvFh""]","[""bc1qMn8qPcXedjnTkpzvbKywUt1a7""]",[1.81486751],[1.81285663],0.00201088,P2WPKH,ZA,64517,RAPID_TRANSFER,900114,577
2024-01-01T00:26:34+00:00,192.0.2.80,192.0.2.161,25028,8333,tx_b31ce831cf77756b,"[""bc1qKmj4RRTskMc41pHDgxrxxVvFh""]","[""3jPZLwBvjycCK7X9pHotcqCkzN""]",[4.07824803],[4.07529489],0.00295314,P2SH_P2WPKH,ZA,64517,RAPID_TRANSFER,900115,378
2024-01-01T00:24:20+00:00,198.51.100.23,198.51.100.248,8333,8333,tx_a579b7a48ccfcc68,"[""3TdzWAMxnCr6YNhCMh41VJEqrB""]","[""3jPZLwBvjycCK7X9pHotcqCkzN""]",[3.10410161],[3.10201186],0.00208975,P2PKH,SG,64514,RAPID_TRANSFER,900116,227
2024-01-01T00:24:59+00:00,198.51.100.205,192.0.2.148,2118,8333,tx_f62744daeb3cc43b,"[""1aqGz4twttfSjMk9o2iYKHTSRp""]","[""3UXR13bDoQ1zMqvaD2k1hoGFmy""]",[6.50631771],[6.50325277],0.00306494,P2SH_P2WPKH,US,64515,RAPID_TRANSFER,900117,497
2024-01-01T00:27:06+00:00,203.0.113.57,192.0.2.73,8333,14333,tx_ed8a28bdf4f109c8,"[""1Ywmk7xF9LpVruMJoTfi6DVEuT""]","[""1ZdzatdkgA8qVCBEtD93U6kUDu""]",[3.37426549],[3.37274189],0.0015236,P2TR,ZA,64519,RAPID_TRANSFER,900118,253
2024-01-01T00:31:06+00:00,203.0.113.28,198.51.100.97,8333,8333,tx_23b6535e4058a965,"[""1nxkarpdodFjxNaammg7UjoGXP""]","[""11iBZwXwYxB5qYMGNJ4ZFciRSu""]",[4.99898895],[4.99742654],0.00156241,P2TR,IN,64518,RAPID_TRANSFER,900119,248
2024-01-01T00:22:11+00:00,198.51.100.47,192.0.2.121,8333,8333,tx_c2ac8bb0e96fa588,"[""bc1qtZVY3KziDMZ67Brbb1h5EjhrE""]","[""3B5u3LKWoafaNUyk9NzYPqDBtS""]",[4.48868348],[4.48605615],0.00262733,P2PKH,IN,64518,RAPID_TRANSFER,900120,821
2024-01-01T00:30:38+00:00,192.0.2.72,203.0.113.151,8333,7614,tx_d056183f5bb95d78,"[""1JqsBKkHAv4msKEqb3PuV7gxkp""]","[""1ZdzatdkgA8qVCBEtD93U6kUDu""]",[3.92750873],[3.92468785],0.00282088,P2PKH,BR,64515,RAPID_TRANSFER,900121,582
2024-01-01T00:26:59+00:00,203.0.113.122,192.0.2.93,33140,18203,tx_c0b627de69dc7005,"[""1VCk5CCpZ8R3UJcH9BewH1NWnA""]","[""1WNcrgfXnjQnV87qjF1NPvhtKc""]",[4.51418316],[4.51193427],0.00224889,P2SH_P2WPKH,US,64514,RAPID_TRANSFER,900122,256
2024-01-01T00:26:42+00:00,192.0.2.161,192.0.2.63,8333,8333,tx_ddff6035d81fee1c,"[""1yh5o5z2wZh2ueeSreE3cHbzbX""]","[""14Aqmj76jPtbTqeFc4vRuaTbkx""]",[6.21138155],[6.20941583],0.00196572,P2TR,IN,64514,RAPID_TRANSFER,900123,736
2024-01-01T00:30:20+00:00,203.0.113.111,198.51.100.232,8333,8333,tx_4051cc495be8fb2b,"[""17DoeYNP9jiG7Kg5zDMYVNgjLm""]","[""1t99TfmypZLvmcxMnpchEDEgnK""]",[7.48853377],[7.48534023],0.00319354,P2WPKH,SG,64514,RAPID_TRANSFER,900124,876
2024-01-01T00:26:12+00:00,203.0.113.219,198.51.100.116,8333,8333,tx_a3e992052edadc7d,"[""11iBZwXwYxB5qYMGNJ4ZFciRSu""]","[""bc1qrUiu5pkA2WnN3654CsHc5duFH""]",[5.29175573],[5.28778767],0.00396806,P2PKH,DE,64513,RAPID_TRANSFER,900125,289
2024-01-01T00:26:50+00:00,203.0.113.63,198.51.100.115,8333,59202,tx_34437fafd1426fe1,"[""3iTZ2xrrk1X9iCft1FHftLnniJ""]","[""bc1qPETziwZABCFgvHD8Cjtdw4wqc""]",[7.78059263],[7.77924089],0.00135174,P2TR,JP,64518,RAPID_TRANSFER,900126,411
2024-01-01T00:33:05+00:00,198.51.100.215,192.0.2.193,8333,8333,tx_c2cfaff3d946c6b4,"[""1mAEmkh1LTj7jaJgfm9Tvz7Zog""]","[""1DTmcoobHjKLG74SdcvYA4Q1U6""]",[3.78065983],[3.77796084],0.00269899,P2WPKH,CA,64516,RAPID_TRANSFER,900127,356
2024-01-01T00:30:59+00:00,192.0.2.136,203.0.113.245,8333,8333,tx_f3ffcdd3f2d3d3ac,"[""3B5u3LKWoafaNUyk9NzYPqDBtS""]","[""1GsFnpiUJvQ9koNyXWVPrLYc7C""]",[7.29584952],[7.29469725],0.00115227,P2PKH,US,64515,RAPID_TRANSFER,900128,557
2024-01-01T00:27:25+00:00,203.0.113.181,198.51.100.231,8333,28037,tx_3ce8fd1684d732d4,"[""bc1qKmj4RRTskMc41pHDgxrxxVvFh""]","[""1nxkarpdodFjxNaammg7UjoGXP""]",[4.78707271],[4.78623342],0.00083929,P2TR,ZA,64517,RAPID_TRANSFER,900129,592
2024-01-01T00:27:10+00:00,203.0.113.168,192.0.2.229,8333,15293,tx_1fae412f178b896a,"[""3iTZ2xrrk1X9iCft1FHftLnniJ""]","[""1ZS9rwayd2CDyvDv4G3W4QnDJQ""]",[1.12278447],[1.12194079],0.00084368,P2PKH,JP,64518,RAPID_TRANSFER,900130,864
2024-01-01T00:29:24+00:00,203.0.113.51,203.0.113.163,33365,8333,tx_b5ca9e38e52f753c,"[""1QYfVCxXecPPBvzHpvm6K2R4Bw""]","[""1pSstwbKhALkysxoiQ1cxcA831""]",[7.49578099],[7.49310435],0.00267664,P2SH_P2WPKH,SG,64515,RAPID_TRANSFER,900131,443
2024-01-01T00:31:44+00:00,203.0.113.172,192.0.2.152,8333,50401,tx_1581c51cc7fc0413,"[""1GsFnpiUJvQ9koNyXWVPrLYc7C""]","[""3YsdcP5snMaFCa5sZBTbbS6PFy""]",[1.75190193],[1.74790938],0.00399255,P2SH_P2WPKH,IN,64513,RAPID_TRANSFER,900132,886
2024-01-01T00:32:26+00:00,192.0.2.209,198.51.100.252,8333,8333,tx_252ff544d00b4c53,"[""1ZdzatdkgA8qVCBEtD93U6kUDu""]","[""1wB7TeXtdkVCgRrPg2xkyvoz9X""]",[6.89552084],[6.89286462],0.00265622,P2WPKH,IN,64514,RAPID_TRANSFER,900133,785
2024-01-01T00:26:17+00:00,192.0.2.169,203.0.113.91,7544,8333,tx_ee12e798b0f0dec8,"[""bc1qrUiu5pkA2WnN3654CsHc5duFH""]","[""1WNcrgfXnjQnV87qjF1NPvhtKc""]",[1.23397737],[1.2309615],0.00301587,P2SH_P2WPKH,JP,64518,RAPID_TRANSFER,900134,728
2024-01-01T00:25:54+00:00,203.0.113.186,203.0.113.193,8333,8333,tx_6f1b742aa1da1735,"[""1VCk5CCpZ8R3UJcH9BewH1NWnA""]","[""1pSstwbKhALkysxoiQ1cxcA831""]",[2.14845157],[2.14466789],0.00378368,P2PKH,US,64514,RAPID_TRANSFER,900135,236
2024-01-01T00:26:35+00:00,192.0.2.34,192.0.2.129,8333,8333,tx_203920033edb75cb,"[""1yh5o5z2wZh2ueeSreE3cHbzbX""]","[""14Aqmj76jPtbTqeFc4vRuaTbkx""]",[1.56330112],[1.56290549],0.00039563,P2SH_P2WPKH,IN,64514,RAPID_TRANSFER,900136,241
2024-01-01T00:25:33+00:00,192.0.2.17,192.0.2.162,8333,8333,tx_897985c098ce0c18,"[""1mAEmkh1LTj7jaJgfm9Tvz7Zog""]","[""1YVM8Ypi27ST3cc1u6sfghLyZc""]",[2.62144921],[2.62057203],0.00087718,P2TR,CA,64516,RAPID_TRANSFER,900137,787
2024-01-01T00:28:07+00:00,203.0.113.122,192.0.2.10,8333,8333,tx_0d416eb52301f8c4,"[""14Aqmj76jPtbTqeFc4vRuaTbkx""]","[""1o2eZB8Qnis3RyhHrbg4f4j7iv""]",[2.48932165],[2.4887657],0.00055595,P2WPKH,AU,64515,RAPID_TRANSFER,900138,854
2024-01-01T00:29:51+00:00,192.0.2.133,198.51.100.217,8333,8333,tx_788fedbb8ea2a39c,"[""1hK6Xw8LsSXYzjH6ibRCQyRQCV""]","[""1WNcrgfXnjQnV87qjF1NPvhtKc""]",[3.59562193],[3.59374319],0.00187874,P2PKH,US,64516,RAPID_TRANSFER,900139,680
2024-01-01T00:27:52+00:00,198.51.100.28,203.0.113.114,8333,19340,tx_79cdad88a11f48b3,"[""1aqGz4twttfSjMk9o2iYKHTSRp""]","[""1mAEmkh1LTj7jaJgfm9Tvz7Zog""]",[3.18966373],[3.18764578],0.00201795,P2PKH,US,64515,RAPID_TRANSFER,900140,484
2024-01-01T00:30:56+00:00,198.51.100.63,192.0.2.79,38136,58358,tx_dd0bc731e1c2565d,"[""3TdzWAMxnCr6YNhCMh41VJEqrB""]","[""1hK6Xw8LsSXYzjH6ibRCQyRQCV""]",[6.78481657],[6.78214488],0.00267169,P2PKH,SG,64514,RAPID_TRANSFER,900141,509
2024-01-01T00:34:49+00:00,198.51.100.95,203.0.113.21,8333,8333,tx_c42dcdaea6a9d160,"[""1ZS9rwayd2CDyvDv4G3W4QnDJQ""]","[""1augSe71ZjvvQciffKLk7X5NJh""]",[7.22127848],[7.21932742],0.00195106,P2SH_P2WPKH,AU,64520,RAPID_TRANSFER,900142,346
2024-01-01T00:27:12+00:00,192.0.2.46,192.0.2.251,8333,8333,tx_244084e6e5bd23bf,"[""14Aqmj76jPtbTqeFc4vRuaTbkx""]","[""1nxkarpdodFjxNaammg7UjoGXP""]",[5.52921575],[5.52808311],0.00113264,P2TR,AU,64515,RAPID_TRANSFER,900143,307
2024-01-01T00:29:45+00:00,198.51.100.143,198.51.100.152,8333,8333,tx_29999232621b373b,"[""1QYfVCxXecPPBvzHpvm6K2R4Bw""]","[""3jPZLwBvjycCK7X9pHotcqCkzN""]",[2.14792301],[2.14646654],0.00145647,P2WPKH,SG,64515,RAPID_TRANSFER,900144,405
2024-01-01T00:27:29+00:00,198.51.100.146,203.0.113.224,8333,8333,tx_f52507bc7b1e28a8,"[""bc1qT7HgDD8wSEWusDnN7qT3hvke8""]","[""1DTmcoobHjKLG74SdcvYA4Q1U6""]",[4.28385934],[4.28323004],0.0006293,P2PKH,AU,64519,RAPID_TRANSFER,900145,699
2024-01-01T00:36:28+00:00,192.0.2.93,203.0.113.241,8333,8333,tx_927243558df80d93,"[""3iTZ2xrrk1X9iCft1FHftLnniJ""]","[""1YVM8Ypi27ST3cc1u6sfghLyZc""]",[7.18494417],[7.18443797],0.0005062,P2TR,JP,64518,RAPID_TRANSFER,900146,312
2024-01-01T00:29:29+00:00,203.0.113.59,192.0.2.218,11601,8333,tx_f61cda5aeefb9345,"[""1cUveXZrCmeCou97RjffyMZyRT""]","[""1Ywmk7xF9LpVruMJoTfi6DVEuT""]",[1.50249967],[1.49973685],0.00276282,P2PKH,SG,64515,RAPID_TRANSFER,900147,302
2024-01-01T00:30:06+00:00,198.51.100.200,198.51.100.126,8333,8333,tx_98fc20266409c559,"[""1VCk5CCpZ8R3UJcH9BewH1NWnA""]","[""1QYfVCxXecPPBvzHpvm6K2R4Bw""]",[4.05954568],[4.05838134],0.00116434,P2TR,US,64514,RAPID_TRANSFER,900148,221
2024-01-01T00:31:38+00:00,198.51.100.47,192.0.2.144,8333,8333,tx_85ae7aab9efa9cfd,"[""1ZS9rwayd2CDyvDv4G3W4QnDJQ""]","[""1hK6Xw8LsSXYzjH6ibRCQyRQCV""]",[4.71524028],[4.71438155],0.00085873,P2PKH,AU,64520,RAPID_TRANSFER,900149,383
2024-01-01T00:18:04+00:00,198.51.100.47,192.0.2.153,8333,9635,tx_3c84af2d1ab87959,"[""1nu8jFTtNo8XkXXEeBivT2G39d""]","[""1uHXvh7VpNHQQcctHP2T8PxkfD""]",[11.95482028],[11.95056216],0.00425812,P2TR,SG,64514,LAYERING_LIKE,900000,253
2024-01-01T00:11:30+00:00,203.0.113.139,198.51.100.244,8333,8333,tx_eb3124b26ed96203,"[""1nu8jFTtNo8XkXXEeBivT2G39d""]","[""13jPxMxXWxbJcV9mbCefWhphyd""]",[11.89798774],[11.89437907],0.00360867,P2PKH,SG,64514,LAYERING_LIKE,900001,544
2024-01-01T00:21:15+00:00,203.0.113.232,198.51.100.28,50317,30458,tx_8184089bcf20d725,"[""1nu8jFTtNo8XkXXEeBivT2G39d""]","[""1puN5cCXMPEzdJCpkDYpDGpGxH""]",[5.56834235],[5.56304519],0.00529716,P2WPKH,SG,64514,LAYERING_LIKE,900002,343
2024-01-01T00:23:52+00:00,198.51.100.252,192.0.2.253,8333,8333,tx_9de569fce1aa485d,"[""1nu8jFTtNo8XkXXEeBivT2G39d""]","[""3D3sfZamFgBk3QGi1B6JrSPjSS""]",[11.28878374],[11.28541357],0.00337017,P2SH_P2WPKH,SG,64514,LAYERING_LIKE,900003,600
2024-01-01T00:13:31+00:00,192.0.2.181,198.51.100.47,8333,8333,tx_288a9b7ba926d211,"[""1nu8jFTtNo8XkXXEeBivT2G39d""]","[""1tUXb3ZPSxkrCW8maWMm11kERe""]",[4.61269531],[4.61024282],0.00245249,P2WPKH,SG,64514,LAYERING_LIKE,900004,694
2024-01-01T00:30:55+00:00,192.0.2.14,198.51.100.188,8333,59464,tx_577de393c2f951c2,"[""1nu8jFTtNo8XkXXEeBivT2G39d""]","[""1gNqh44PiAmbs79YFMcsiqPtzV""]",[7.42203483],[7.41760331],0.00443152,P2WPKH,SG,64514,LAYERING_LIKE,900005,511
2024-01-01T00:05:03+00:00,192.0.2.108,192.0.2.182,8333,8333,tx_9c52d866a3471cd6,"[""1nu8jFTtNo8XkXXEeBivT2G39d""]","[""1uHbQW1rhZRoCy2gwQrgGMo5jb""]",[3.6922762],[3.68875887],0.00351733,P2TR,SG,64514,LAYERING_LIKE,900006,714
2024-01-01T00:24:56+00:00,198.51.100.113,203.0.113.103,8333,8333,tx_4fc95b39e9e8532e,"[""1nu8jFTtNo8XkXXEeBivT2G39d""]","[""1JfiSJyVrxQpeaVTBCw29oGjHp""]",[6.3053619],[6.30059782],0.00476408,P2WPKH,SG,64514,LAYERING_LIKE,900007,587
2024-01-01T00:07:24+00:00,198.51.100.20,203.0.113.180,8333,8333,tx_1b0c011acdd2a652,"[""1nu8jFTtNo8XkXXEeBivT2G39d""]","[""1QF3jEasQRXWy33iM7nahvJvpH""]",[7.00491816],[7.00070258],0.00421558,P2PKH,SG,64514,LAYERING_LIKE,900008,513
2024-01-01T00:19:01+00:00,198.51.100.134,198.51.100.82,8333,8333,tx_14567710572c8e46,"[""1nu8jFTtNo8XkXXEeBivT2G39d""]","[""15yXc42rSaq67HgA6iyRLFGpKV""]",[4.96114356],[4.95690369],0.00423987,P2PKH,SG,64514,LAYERING_LIKE,900009,922
2024-01-01T00:03:39+00:00,203.0.113.158,203.0.113.150,29346,8333,tx_bcae9cb4ea08fded,"[""1nu8jFTtNo8XkXXEeBivT2G39d""]","[""3LdPrnSp9wxj8pFVsmB7EZSsNt""]",[11.92368309],[11.91898859],0.0046945,P2TR,SG,64514,LAYERING_LIKE,900010,828
2024-01-01T00:28:44+00:00,203.0.113.20,203.0.113.11,26104,8333,tx_0e6e41c2a1b9443c,"[""1nu8jFTtNo8XkXXEeBivT2G39d""]","[""1cUSGBnpiRvRFH6UhGaqtgtmkJ""]",[7.89980963],[7.89439522],0.00541441,P2SH_P2WPKH,SG,64514,LAYERING_LIKE,900011,544
2024-01-01T00:25:24+00:00,192.0.2.16,192.0.2.227,23733,8333,tx_a89df141e9919754,"[""1nu8jFTtNo8XkXXEeBivT2G39d""]","[""1uHXvh7VpNHQQcctHP2T8PxkfD""]",[3.97052346],[3.96859781],0.00192565,P2PKH,SG,64514,LAYERING_LIKE,900012,884
2024-01-01T00:11:24+00:00,198.51.100.17,198.51.100.33,8333,8333,tx_c5bd0211b7f94f38,"[""1nu8jFTtNo8XkXXEeBivT2G39d""]","[""1gNqh44PiAmbs79YFMcsiqPtzV""]",[5.77070692],[5.76774719],0.00295973,P2PKH,SG,64514,LAYERING_LIKE,900013,392
2024-01-01T00:18:58+00:00,192.0.2.181,203.0.113.18,8333,8333,tx_b64cba2206206232,"[""1nu8jFTtNo8XkXXEeBivT2G39d""]","[""1puN5cCXMPEzdJCpkDYpDGpGxH""]",[10.11108003],[10.10738251],0.00369752,P2SH_P2WPKH,SG,64514,LAYERING_LIKE,900014,431
