wallet_id,transaction_count,incoming_transaction_count,outgoing_transaction_count,total_received,total_sent,average_received,average_sent,maximum_transaction,amount_variance,unique_counterparties,unique_ips,unique_asns,unique_countries,transactions_per_hour,transactions_per_day,average_time_between_transactions,minimum_time_between_transactions,fan_in_ratio,fan_out_ratio,graph_degree,graph_in_degree,graph_out_degree
synthetic_wallet_001024,10,5,5,6.38845093,12.41655533,1.27769019,1.12877776,6.67555012,2.29855077,0,2,5,6,60.0,1.0,324169.77777778,12830.0,0.51451073,1.94359407,10,5,5
synthetic_wallet_001025,11,2,9,2.62254537,30.33181018,1.31127269,1.78422413,4.19401434,1.20743369,0,3,5,8,60.0,1.0,289337.3,153.0,0.08646188,11.56579044,11,2,9
synthetic_wallet_001026,6,3,3,3.18576321,6.31973046,1.06192107,0.70219227,2.41752453,0.47603824,0,2,4,4,60.0,1.0,408137.6,67652.0,0.50409796,1.98374143,6,3,3
synthetic_wallet_001027,15,7,8,10.2649416,24.29511504,1.46642023,1.51844469,12.34688536,5.89473055,0,3,6,6,60.0,1.0,200094.64285714,13887.0,0.42251052,2.36680499,15,7,8
synthetic_wallet_001028,13,4,9,4.26472164,19.65632538,1.06618041,0.70201162,2.68071545,0.50780097,0,8,8,8,60.0,1.0,247014.58333333,17037.0,0.21696434,4.60905237,13,4,9
synthetic_wallet_001029,9,2,7,3.48872639,20.50112967,1.7443632,1.2813206,15.46002947,12.10339057,0,3,6,7,60.0,1.0,135770.125,6763.0,0.1701724,5.87639367,9,2,7
synthetic_wallet_001030,19,7,12,6.99431447,23.70279618,0.99918778,0.94811185,4.65546881,1.4108793,0,4,8,7,60.0,1.0,138993.16666667,1875.0,0.29508394,3.38886624,19,7,12
synthetic_wallet_001031,9,4,5,3.82072738,10.31655742,0.95518185,0.93786886,2.33006484,0.42951014,0,3,5,5,60.0,1.0,304317.25,12834.0,0.37034906,2.70015534,9,4,5
synthetic_wallet_001032,7,1,6,0.08114532,19.13522466,0.08114532,3.18920411,12.1743083,15.33712476,0,1,4,7,60.0,1.0,377385.83333333,26320.0,0.00424063,235.81427321,7,1,6
synthetic_wallet_001033,3,3,0,4.52732028,0.0,1.50910676,0.0,2.22786848,0.74666029,0,1,1,1,60.0,1.0,1199475.0,263839.0,4527320280.0,0.0,3,3,0
synthetic_wallet_001034,9,3,6,0.91865494,19.62677622,0.30621831,1.40191259,3.17232381,1.49014375,0,2,5,6,60.0,1.0,247695.0,100743.0,0.04680621,21.36468805,9,3,6
synthetic_wallet_001035,6,5,1,5.83372145,0.13408606,1.16674429,0.03352152,2.39984915,0.71207867,0,2,2,2,60.0,1.0,553112.4,24073.0,43.50729263,0.02298465,6,5,1
synthetic_wallet_001036,7,4,3,2.98028173,5.59127509,0.74507043,0.62125279,2.35943464,0.31552164,0,2,3,2,60.0,1.0,326481.66666667,5144.0,0.53302363,1.87608944,7,4,3
synthetic_wallet_001037,8,4,4,5.79122186,29.58796408,1.44780547,3.28755156,7.20693732,5.58285779,0,2,4,5,60.0,1.0,332793.14285714,86475.0,0.19572897,5.10910561,8,4,4
synthetic_wallet_001038,5,3,2,2.90766219,3.15049089,0.96922073,1.57524544,2.03127729,0.37407493,0,1,3,3,60.0,1.0,400031.25,187972.0,0.92292354,1.08351338,5,3,2
synthetic_wallet_001039,8,2,6,1.6964706,13.08510163,0.8482353,1.09042514,10.70257146,7.26117455,0,3,6,7,60.0,1.0,323305.57142857,57899.0,0.12964902,7.71313198,8,2,6
synthetic_wallet_001040,6,3,3,2.18742162,20.48963405,0.72914054,2.92709058,7.86170357,4.11396157,0,3,3,4,60.0,1.0,519684.6,120.0,0.10675748,9.36702548,6,3,3
synthetic_wallet_001041,6,2,4,1.71760734,4.30531379,0.85880367,0.4783682,2.44973475,0.48169537,0,3,4,5,60.0,1.0,234750.8,14178.0,0.39895056,2.50657626,6,2,4
synthetic_wallet_001042,12,5,7,6.92324897,22.03655292,1.38464979,1.57403949,6.17744623,3.11175197,0,4,5,5,60.0,1.0,207482.90909091,8601.0,0.31417114,3.18297854,12,5,7
synthetic_wallet_001043,8,4,4,5.44137929,6.0148238,1.36034482,0.85926054,2.14078628,0.32146502,0,1,4,3,60.0,1.0,398377.28571429,109910.0,0.90466146,1.10538587,8,4,4
synthetic_wallet_001044,6,3,3,1.82269697,4.11903413,0.60756566,1.02975853,1.74541519,0.39038679,0,1,4,4,60.0,1.0,400754.4,35485.0,0.44250592,2.25985679,6,3,3
synthetic_wallet_001045,12,5,7,7.05853613,30.80174999,1.41170723,2.05345,4.12672615,1.67254017,0,3,4,6,60.0,1.0,257955.27272727,12469.0,0.22916023,4.36375892,12,5,7
synthetic_wallet_001046,15,4,11,3.78836316,35.55422893,0.94709079,1.61610132,3.24466046,1.24743067,0,4,7,10,60.0,1.0,197632.57142857,27888.0,0.10655169,9.38511632,15,4,11
synthetic_wallet_001047,8,3,5,2.84676199,31.65905177,0.94892066,3.95738147,12.09620011,10.66988241,0,2,6,6,60.0,1.0,378691.28571429,62037.0,0.08991937,11.12107436,8,3,5
synthetic_wallet_001048,9,4,5,4.17448828,12.55388366,1.04362207,0.78461773,2.50187465,0.95086629,0,3,5,4,60.0,1.0,289838.125,44077.0,0.33252565,3.00728684,9,4,5
synthetic_wallet_001049,10,2,8,2.64940863,24.15162182,1.32470431,2.41516218,14.33799941,14.06196454,0,2,7,4,60.0,1.0,256590.11111111,52087.0,0.10969899,9.11585383,10,2,8
synthetic_wallet_001050,8,3,5,6.06706089,10.91545943,2.02235363,1.09154594,5.91123361,2.45094087,0,3,6,3,60.0,1.0,408088.57142857,3853.0,0.55582277,1.79913464,8,3,5
synthetic_wallet_001051,7,3,4,4.16385502,12.27446023,1.38795167,1.36382891,2.6628043,0.94672179,0,3,5,5,60.0,1.0,270621.83333333,28013.0,0.33922918,2.94785966,7,3,4
synthetic_wallet_001052,7,4,3,3.91401053,4.81691234,0.97850263,0.68813033,2.05474099,0.3847877,0,2,4,3,60.0,1.0,285976.0,5579.0,0.8125559,1.23068456,7,4,3
synthetic_wallet_001053,14,4,10,5.52035579,30.10826002,1.38008895,1.11512074,4.11941087,1.64724971,0,5,7,7,60.0,1.0,205611.92307692,24414.0,0.18335021,5.45404339,14,4,10
synthetic_wallet_001054,8,4,4,5.84401597,15.52886319,1.46100399,2.58814386,11.89291383,10.91864435,0,3,3,5,60.0,1.0,375007.57142857,43870.0,0.3763325,2.65722463,8,4,4
synthetic_wallet_001055,14,3,11,1.98908931,10.02967329,0.66302977,0.40118693,1.71076248,0.22088401,0,5,7,7,60.0,1.0,217038.53846154,1771.0,0.19832045,5.04234437,14,3,11
synthetic_wallet_001056,6,4,2,6.59577655,4.09196649,1.64894414,0.8183933,2.27858659,0.5923901,0,2,2,2,60.0,1.0,465511.2,68455.0,1.6118843,0.62039192,6,4,2
synthetic_wallet_001057,10,2,8,2.2754091,27.16341866,1.13770455,1.94024419,16.03149329,13.89134989,0,4,6,6,60.0,1.0,305481.22222222,31734.0,0.08376741,11.93781754,10,2,8
synthetic_wallet_001058,10,4,6,4.19879176,8.59487856,1.04969794,0.50558109,2.20588588,0.24469834,0,2,5,5,60.0,1.0,300975.22222222,45001.0,0.48852252,2.04698853,10,4,6
synthetic_wallet_001059,13,5,8,6.24857093,39.57607789,1.24971419,3.04431368,12.45076349,12.21842994,0,3,7,7,60.0,1.0,247965.16666667,29.0,0.15788757,6.33362065,13,5,8
synthetic_wallet_001060,9,5,4,7.12197913,4.7134493,1.42439583,0.6733499,2.37369079,0.41867657,0,2,4,5,60.0,1.0,294601.75,437.0,1.51099093,0.66181734,9,5,4
synthetic_wallet_001061,9,3,6,5.53793996,10.66338966,1.84597999,0.71089264,2.3861513,0.45940975,0,5,5,5,60.0,1.0,279004.75,4106.0,0.51934142,1.92551558,9,3,6
synthetic_wallet_001062,12,6,6,6.64482607,6.53372123,1.10747101,0.59397466,1.96763414,0.32256155,0,2,6,6,60.0,1.0,258400.45454545,82251.0,1.01700483,0.9832795,12,6,6
synthetic_wallet_001063,9,3,6,5.63612669,16.7219839,1.8787089,1.67219839,4.22591386,2.18511663,0,3,5,6,60.0,1.0,336493.5,18732.0,0.33704892,2.96692832,9,3,6
synthetic_wallet_001064,14,4,10,3.42126901,12.97685947,0.85531725,0.61794569,2.2068991,0.36701062,0,4,8,8,60.0,1.0,215722.07692308,811.0,0.26364384,3.79299594,14,4,10
synthetic_wallet_001065,8,2,6,2.71427032,25.30258093,1.35713516,1.48838711,4.3996888,2.50352902,0,4,6,5,60.0,1.0,309862.57142857,125386.0,0.10727247,9.32205637,8,2,6
synthetic_wallet_001066,4,3,1,6.30315565,1.95526406,2.10105188,0.65175469,2.37431574,0.59906675,0,1,2,2,60.0,1.0,663343.0,76037.0,3.22368512,0.31020399,4,3,1
synthetic_wallet_001067,14,4,10,6.71117178,35.46960484,1.67779294,1.36421557,3.61130921,1.34894656,0,7,8,9,60.0,1.0,199732.23076923,5696.0,0.18920909,5.28515824,14,4,10
synthetic_wallet_001068,16,5,11,5.29189438,29.62737343,1.05837888,1.02163357,5.5612084,2.2347441,0,5,6,6,60.0,1.0,175760.93333333,940.0,0.17861504,5.5986328,16,5,11
synthetic_wallet_001069,8,3,5,5.63698456,9.7353336,1.87899485,1.39076194,2.39549401,0.39099642,0,2,4,3,60.0,1.0,281044.14285714,105454.0,0.57902326,1.72704635,8,3,5
synthetic_wallet_001070,12,4,8,6.03959208,23.01050917,1.50989802,1.53403394,11.09887405,5.72618662,0,4,6,6,60.0,1.0,250633.90909091,44742.0,0.26247103,3.80994426,12,4,8
synthetic_wallet_001071,10,1,9,1.41054374,13.20016122,1.41054374,0.66000806,2.10881175,0.22547613,0,4,7,9,60.0,1.0,296767.77777778,9766.0,0.10685807,9.35820765,10,1,9
synthetic_wallet_001072,4,1,3,0.89297078,3.62721056,0.89297078,0.45340132,1.23684928,0.20218774,0,2,3,4,60.0,1.0,562709.66666667,194501.0,0.24618664,4.06195885,4,1,3
synthetic_wallet_001073,6,3,3,1.39008408,3.55176747,0.46336136,0.50739535,0.9998175,0.07340349,0,3,3,3,60.0,1.0,420371.0,16588.0,0.39137812,2.55507384,6,3,3
synthetic_wallet_001074,9,2,7,2.60199143,11.07635927,1.30099571,1.10763593,1.7963077,0.16598869,0,2,8,7,60.0,1.0,318223.0,36891.0,0.23491396,4.25687769,9,2,7
synthetic_wallet_001075,8,2,6,2.92480938,6.08122321,1.46240469,0.5067686,2.32238782,0.37914865,0,3,4,5,60.0,1.0,243787.42857143,36778.0,0.48095741,2.07918617,8,2,6
synthetic_wallet_001076,11,5,6,9.32924149,14.66569056,1.8658483,1.83321132,4.13527377,1.24416301,0,1,5,6,60.0,1.0,255348.6,267.0,0.63612698,1.57201318,11,5,6
synthetic_wallet_001077,12,4,8,3.53683161,9.67756147,0.8842079,0.56926832,1.96625618,0.36113932,0,4,6,8,60.0,1.0,261549.18181818,33057.0,0.36546723,2.73622342,12,4,8
synthetic_wallet_001078,11,4,7,4.36990639,14.15750306,1.0924766,2.02250044,7.23829713,3.41689823,0,1,4,7,60.0,1.0,285017.0,26188.0,0.30866364,3.23977262,11,4,7
synthetic_wallet_001079,11,6,5,5.76245443,9.71169952,0.96040907,0.88288177,2.4411344,0.47414886,0,3,4,6,60.0,1.0,282796.9,10774.0,0.5933518,1.68534079,11,6,5
synthetic_wallet_001080,12,4,8,6.63668868,20.51893947,1.65917217,1.02594697,2.49027037,0.57216877,0,3,6,7,60.0,1.0,227976.0,370.0,0.32344209,3.09174356,12,4,8
synthetic_wallet_001081,9,3,6,3.28972753,34.88813525,1.09657584,2.05224325,4.21512418,1.88091367,0,3,7,6,60.0,1.0,285706.75,20074.0,0.09429359,10.60517472,9,3,6
synthetic_wallet_001082,12,6,6,6.97233911,5.63764762,1.16205652,0.37584317,1.71099452,0.29598399,0,4,5,6,60.0,1.0,240757.81818182,13221.0,1.23674617,0.80857335,12,6,6
synthetic_wallet_001083,6,4,2,4.73127473,11.35866895,1.18281868,2.27173379,5.46561038,4.31858959,0,2,3,3,60.0,1.0,572919.0,116222.0,0.41653426,2.40076292,6,4,2
synthetic_wallet_001084,9,4,5,5.73665269,21.20365285,1.43416317,2.35596143,7.16184617,5.2400261,0,3,6,6,60.0,1.0,231366.5,4.0,0.27055021,3.69617162,9,4,5
synthetic_wallet_001085,11,6,5,6.69793152,6.81156596,1.11632192,0.61923327,2.08942814,0.41603996,0,3,4,4,60.0,1.0,274895.2,22041.0,0.98331743,1.0169656,11,6,5
synthetic_wallet_001086,9,1,8,0.43615767,27.90700321,0.43615767,1.64158842,10.9387855,5.88239555,0,4,6,5,60.0,1.0,125329.75,20534.0,0.01562897,63.98374975,9,1,8
synthetic_wallet_001087,10,4,6,5.85426185,7.99058699,1.46356546,0.887843,1.86720924,0.23220252,0,2,5,6,60.0,1.0,301877.11111111,22916.0,0.73264478,1.36491793,10,4,6
synthetic_wallet_001088,17,4,13,5.9579535,46.26436818,1.48948838,1.59532304,8.65035226,3.31340535,0,3,9,9,60.0,1.0,174901.8125,26294.0,0.12878061,7.76514422,17,4,13
synthetic_wallet_001089,7,2,5,4.00539154,6.4577552,2.00269577,0.71752836,2.49215007,0.81973922,0,2,3,6,60.0,1.0,390183.0,150850.0,0.62024518,1.61226565,7,2,5
synthetic_wallet_001090,13,3,10,5.34048369,33.82744997,1.78016123,1.61083095,7.73085186,4.67153195,0,4,5,8,60.0,1.0,219887.5,13167.0,0.15787426,6.33415472,13,3,10
synthetic_wallet_001091,7,5,2,7.20963244,1.47039284,1.44192649,0.29407857,2.14802743,0.59162535,0,1,2,3,60.0,1.0,229121.16666667,4379.0,4.90320154,0.20394838,7,5,2
synthetic_wallet_001092,8,4,4,7.43674293,16.79960171,1.85918573,3.35992034,6.49760926,4.41743685,0,1,4,5,60.0,1.0,353711.28571429,58653.0,0.44267376,2.25899992,8,4,4
synthetic_wallet_001093,7,3,4,3.94200341,20.15117092,1.31400114,3.35852849,5.87761687,5.44720917,0,1,4,3,60.0,1.0,305226.5,3279.0,0.19562156,5.11191108,7,3,4
synthetic_wallet_001094,10,6,4,6.29960418,4.5486691,1.04993403,0.34989762,1.65314104,0.26571852,0,3,4,3,60.0,1.0,243718.88888889,29330.0,1.38493349,0.72205633,10,6,4
synthetic_wallet_001095,10,2,8,3.2189752,23.40666287,1.6094876,1.37686252,12.4428755,7.01851425,0,2,6,6,60.0,1.0,289738.55555556,49417.0,0.13752388,7.27146418,10,2,8
synthetic_wallet_001096,7,2,5,1.11466266,24.05155954,0.55733133,1.71796854,3.0243397,1.68155416,0,4,4,5,60.0,1.0,343486.5,25108.0,0.04634471,21.57743361,7,2,5
synthetic_wallet_001097,7,3,4,3.12526712,4.92684418,1.04175571,0.61585552,2.08341205,0.39207511,0,3,5,3,60.0,1.0,406478.5,91553.0,0.63433448,1.57645538,7,3,4
synthetic_wallet_001098,13,4,9,3.15737809,13.56085505,0.78934452,0.75338084,2.40051008,0.4880029,0,5,7,7,60.0,1.0,232085.5,1077.0,0.23283031,4.29497344,13,4,9
synthetic_wallet_001099,11,3,8,4.49192977,17.47253353,1.49730992,0.75967537,2.42147009,0.50172468,0,6,4,6,60.0,1.0,231907.6,22512.0,0.2570852,3.88976107,11,3,8
synthetic_wallet_001100,10,2,8,1.32781564,12.93898787,0.66390782,0.61614228,2.08488527,0.23459016,0,4,6,7,60.0,1.0,287482.0,39215.0,0.10262129,9.74456655,10,2,8
synthetic_wallet_001101,11,2,9,4.18225638,12.53086125,2.09112819,0.62654306,2.43625944,0.5932375,0,5,5,7,60.0,1.0,237985.0,39922.0,0.3337565,2.99619634,11,2,9
synthetic_wallet_001102,7,3,4,4.49027125,9.21398176,1.49675708,1.31628311,2.38432133,0.67625994,0,3,5,3,60.0,1.0,355143.5,76012.0,0.48733234,2.05198779,7,3,4
synthetic_wallet_001103,9,3,6,3.80512356,7.3502738,1.26837452,0.49001825,2.13549021,0.23365173,0,3,4,5,60.0,1.0,315805.125,40336.0,0.5176846,1.93167809,9,3,6
synthetic_wallet_001104,8,3,5,4.08051879,5.17905897,1.36017293,0.64738237,2.47713547,0.7336599,0,1,6,6,60.0,1.0,277455.42857143,8255.0,0.78788807,1.26921581,8,3,5
synthetic_wallet_001105,10,6,4,6.58228843,3.81786602,1.09704807,0.3181555,2.09780013,0.31415482,0,4,5,4,60.0,1.0,238316.55555556,52212.0,1.72407528,0.58002108,10,6,4
synthetic_wallet_001106,10,2,8,3.5713069,25.05982622,1.78565345,1.31893822,3.80606812,1.5948385,0,4,4,5,60.0,1.0,289947.88888889,96.0,0.14251124,7.0169904,10,2,8
synthetic_wallet_001107,10,4,6,7.5283624,17.29728344,1.8820906,1.44144029,2.69140681,0.96966418,0,3,5,6,60.0,1.0,310988.33333333,21494.0,0.4352338,2.29761567,10,4,6
synthetic_wallet_001108,9,4,5,2.76020936,19.19343778,0.69005234,1.91934378,3.61101755,2.08845984,0,1,5,4,60.0,1.0,308415.25,28972.0,0.14381006,6.95361666,9,4,5
synthetic_wallet_001109,10,4,6,6.70033224,5.73809533,1.67508306,0.38253969,2.44731038,0.66571709,0,3,5,5,60.0,1.0,187794.33333333,1649.0,1.16769274,0.85638967,10,4,6
synthetic_wallet_001110,10,2,8,1.4197606,31.56130692,0.7098803,2.10408713,12.06476146,13.22999481,0,4,5,6,60.0,1.0,180108.77777778,77349.0,0.04498421,22.23002027,10,2,8
synthetic_wallet_001111,12,4,8,5.21289736,33.28708046,1.30322434,1.51304911,4.47761205,2.51739402,0,6,5,6,60.0,1.0,261372.0,20624.0,0.15660422,6.38552386,12,4,8
synthetic_wallet_001112,12,4,8,5.5966848,18.56245755,1.3991712,1.23749717,9.22442082,3.8087105,0,3,8,5,60.0,1.0,267076.09090909,28493.0,0.30150559,3.31668804,12,4,8
synthetic_wallet_001113,14,8,6,7.49613213,35.64482762,0.93701652,2.37632184,4.23147615,2.4331674,0,4,5,5,60.0,1.0,198981.92307692,9783.0,0.2103007,4.75509596,14,8,6
synthetic_wallet_001114,12,5,7,7.38394818,8.67033575,1.47678964,0.6193097,2.31555907,0.31007753,0,2,6,6,60.0,1.0,258402.63636364,36384.0,0.85163348,1.17421406,12,5,7
synthetic_wallet_001115,7,5,2,4.24146764,6.33427762,0.84829353,1.05571294,2.78547188,0.96494961,0,2,3,3,60.0,1.0,276015.66666667,35205.0,0.66960558,1.49341647,7,5,2
synthetic_wallet_001116,7,5,2,8.32822143,10.3609298,1.66564429,1.48013283,2.92065386,1.03855385,0,3,3,3,60.0,1.0,336208.16666667,91299.0,0.80381024,1.24407473,7,5,2
synthetic_wallet_001117,12,6,6,4.69661343,19.27409104,0.78276891,2.14156567,12.33223672,8.87741686,0,2,5,5,60.0,1.0,227333.81818182,19713.0,0.24367496,4.10382743,12,6,6
synthetic_wallet_001118,5,2,3,3.74084015,3.24503556,1.87042007,1.08167852,1.91142992,0.32500103,0,1,4,4,60.0,1.0,598214.25,386614.0,1.15278865,0.8674617,5,2,3
synthetic_wallet_001119,8,3,5,5.38066795,6.39550481,1.79355598,0.7994381,2.31133906,0.3731369,0,2,5,5,60.0,1.0,303960.85714286,98688.0,0.84132029,1.18860797,8,3,5
synthetic_wallet_001120,11,3,8,2.73838054,8.95881152,0.91279351,0.40721871,2.00772783,0.25601108,0,4,5,7,60.0,1.0,262992.9,12042.0,0.30566337,3.27157288,11,3,8
synthetic_wallet_001121,10,4,6,2.83158391,7.72897138,0.70789598,0.96612142,1.97922958,0.25175204,0,2,5,5,60.0,1.0,315244.44444444,104866.0,0.36635974,2.7295576,10,4,6
synthetic_wallet_001122,6,2,4,1.40326829,21.70182975,0.70163414,1.80848581,5.3656779,3.93096877,0,3,4,5,60.0,1.0,392996.4,30600.0,0.06466129,15.46520356,6,2,4
synthetic_wallet_001123,7,5,2,4.33434783,3.89156748,0.86686957,0.97289187,2.29282954,0.57964844,0,2,3,2,60.0,1.0,408665.16666667,32337.0,1.11377944,0.89784384,7,5,2
synthetic_wallet_001124,6,2,4,1.16355208,5.26734077,0.58177604,0.37623863,0.58288667,0.02848964,0,4,3,4,60.0,1.0,248251.6,9445.0,0.22089934,4.52694887,6,2,4
synthetic_wallet_001125,9,5,4,7.95204447,5.61707882,1.59040889,0.80243983,2.49508948,0.7744844,0,2,5,5,60.0,1.0,362337.125,12311.0,1.41569038,0.70636914,9,5,4
synthetic_wallet_001126,8,1,7,0.76930862,23.27779045,0.76930862,1.36928179,4.71889093,2.51116143,0,4,5,7,60.0,1.0,376529.57142857,13848.0,0.03304904,30.25806529,8,1,7
synthetic_wallet_001127,6,2,4,2.6198501,6.78109127,1.30992505,1.69527282,2.46275471,0.66001877,0,1,4,4,60.0,1.0,574729.6,23624.0,0.38634639,2.58835086,6,2,4
synthetic_wallet_001128,12,2,10,3.43697371,29.54978075,1.71848686,1.05534931,5.35516968,2.3563044,0,7,6,7,60.0,1.0,259145.72727273,20767.0,0.11631131,8.59761617,12,2,10
synthetic_wallet_001129,11,1,10,0.71061676,10.70776777,0.71061676,0.56356672,1.86730756,0.23473486,0,5,7,6,60.0,1.0,279645.9,69482.0,0.0663646,15.06827361,11,1,10
synthetic_wallet_001130,9,1,8,1.72246483,25.56318031,1.72246483,1.59769877,2.71922746,1.05960041,0,2,7,6,60.0,1.0,268425.0,33220.0,0.06738069,14.84104631,9,1,8
synthetic_wallet_001131,11,4,7,4.52918546,5.97544768,1.13229636,0.39836318,1.91950061,0.30623935,0,5,5,5,60.0,1.0,256812.6,5205.0,0.75796588,1.3193206,11,4,7
synthetic_wallet_001132,19,9,10,6.72588308,55.0189373,0.74732034,2.89573354,7.91624299,5.24637514,0,5,7,7,60.0,1.0,153334.05555556,3225.0,0.12224669,8.18018045,19,9,10
synthetic_wallet_001133,8,5,3,7.54896412,3.91458295,1.50979282,0.65243049,2.08993949,0.41846144,0,2,3,3,60.0,1.0,350597.28571429,151986.0,1.92842104,0.51855896,8,5,3
synthetic_wallet_001134,6,3,3,5.12597605,4.78054532,1.70865868,0.79675755,2.46976137,0.48897498,0,2,4,4,60.0,1.0,431520.0,52492.0,1.0722576,0.93261172,6,3,3
synthetic_wallet_001135,5,2,3,2.22252086,11.70834724,1.11126043,2.92708681,6.09549326,3.09438743,0,1,4,4,60.0,1.0,182185.75,36832.0,0.18982362,5.2680483,5,2,3
synthetic_wallet_001136,6,3,3,4.84484808,15.22635482,1.61494936,3.04527096,6.02977658,1.89148298,0,2,3,3,60.0,1.0,456919.6,267736.0,0.31818831,3.14279304,6,3,3
synthetic_wallet_001137,9,3,6,3.92490454,18.89321062,1.30830151,1.45332389,8.74814996,3.86332467,0,4,6,5,60.0,1.0,332713.25,39960.0,0.20774153,4.81367392,9,3,6
synthetic_wallet_001138,9,5,4,7.63955109,4.37930381,1.52791022,0.48658931,2.17250408,0.38930763,0,4,4,4,60.0,1.0,347950.5,142426.0,1.74446703,0.57324099,9,5,4
synthetic_wallet_001139,6,2,4,3.12629395,16.49623964,1.56314697,2.35660566,3.27810205,1.10282099,0,2,5,4,60.0,1.0,346400.6,22717.0,0.18951555,5.27661183,6,2,4
synthetic_wallet_001140,14,5,9,9.52104241,28.08487729,1.90420848,1.56027096,4.32830415,1.8911791,0,3,5,7,60.0,1.0,164233.76923077,13175.0,0.33900958,2.94976916,14,5,9
synthetic_wallet_001141,12,6,6,10.72777301,22.51793486,1.78796217,1.73214884,3.95951244,1.8451719,0,2,4,5,60.0,1.0,229621.63636364,8103.0,0.47641016,2.09903163,12,6,6
synthetic_wallet_001142,9,3,6,3.94796336,17.40412305,1.31598779,1.3387787,2.33028489,0.56936834,0,1,5,7,60.0,1.0,287032.25,11875.0,0.22684069,4.40838008,9,3,6
synthetic_wallet_001143,8,4,4,3.23052229,19.96792205,0.80763057,4.99198051,13.6041145,16.90927128,0,1,4,4,60.0,1.0,293807.85714286,41284.0,0.1617856,6.18101974,8,4,4
synthetic_wallet_001144,7,2,5,3.20939483,20.97452739,1.60469741,1.90677522,3.78106831,1.89267455,0,3,6,4,60.0,1.0,395954.33333333,76751.0,0.15301393,6.53535277,7,2,5
synthetic_wallet_001145,10,5,5,6.4442353,8.5933931,1.28884706,1.07417414,2.22849136,0.27252012,0,2,5,5,60.0,1.0,284292.33333333,9224.0,0.7499058,1.33350083,10,5,5
synthetic_wallet_001146,13,3,10,4.1998465,29.29219813,1.39994883,2.09229987,16.90644061,14.42164348,0,3,9,6,60.0,1.0,217088.08333333,55222.0,0.14337765,6.97458779,13,3,10
synthetic_wallet_001147,13,4,9,3.57235553,18.21461938,0.89308888,0.95866418,6.94796881,2.11157573,0,3,9,7,60.0,1.0,246043.66666667,11899.0,0.19612573,5.09877005,13,4,9
synthetic_wallet_001148,10,6,4,7.44891549,9.76257778,1.24148591,1.08473086,2.45906989,0.5241068,0,2,3,4,60.0,1.0,286385.0,6705.0,0.76300703,1.31060391,10,6,4
synthetic_wallet_001149,8,4,4,4.12448672,14.03441749,1.03112168,1.27585614,3.05694609,1.19311643,0,3,4,3,60.0,1.0,374560.71428571,54517.0,0.29388371,3.40270643,8,4,4
synthetic_wallet_001150,12,5,7,6.45897864,11.23361367,1.29179573,0.56168068,2.4609797,0.48341383,0,4,7,8,60.0,1.0,243953.54545455,6806.0,0.57496891,1.73922447,12,5,7
synthetic_wallet_001151,9,2,7,2.06508411,15.31158626,1.03254205,1.27596552,4.1066829,0.96704962,0,3,4,5,60.0,1.0,303313.25,8115.0,0.13487068,7.41450975,9,2,7
synthetic_wallet_001152,5,2,3,1.85683577,5.83708581,0.92841788,0.64856509,1.40098564,0.10698294,0,3,4,3,60.0,1.0,379782.75,78761.0,0.31811007,3.14356601,5,2,3
synthetic_wallet_001153,11,4,7,5.353874,7.78731568,1.3384685,0.40985872,2.21173172,0.33177181,0,6,5,5,60.0,1.0,200310.4,22449.0,0.68751213,1.45451979,11,4,7
synthetic_wallet_001154,14,6,8,11.14738306,11.77035645,1.85789718,0.56049316,2.44870664,0.55065377,0,4,7,6,60.0,1.0,216814.15384615,25522.0,0.94707268,1.05588517,14,6,8
synthetic_wallet_001155,19,6,13,10.26835878,29.49331325,1.71139313,1.09234494,3.0243397,0.91174995,0,5,6,10,60.0,1.0,163033.5,3695.0,0.34815888,2.87225192,19,6,13
synthetic_wallet_001156,9,2,7,2.90645217,11.43055134,1.45322609,0.60160797,2.34983998,0.36408314,0,4,5,6,60.0,1.0,335146.125,42235.0,0.25427051,3.93281935,9,2,7
synthetic_wallet_001157,10,4,6,4.93102209,21.30717458,1.23275552,1.77559788,12.65349841,8.73123359,0,3,4,5,60.0,1.0,305305.77777778,19236.0,0.23142543,4.32104626,10,4,6
synthetic_wallet_001158,10,5,5,5.21891099,22.06035469,1.0437822,1.37877217,3.4904749,1.31793349,0,3,4,4,60.0,1.0,321980.55555556,8132.0,0.23657421,4.22700344,10,5,5
synthetic_wallet_001159,9,4,5,6.85842694,15.92199476,1.71460674,1.76911053,6.19690256,4.01633216,0,3,4,4,60.0,1.0,270442.375,6415.0,0.43075174,2.32152284,9,4,5
synthetic_wallet_001160,14,5,9,7.6871809,22.20379677,1.53743618,1.48025312,11.53830422,5.71831574,0,4,7,7,60.0,1.0,186509.38461538,4504.0,0.3462102,2.88841866,14,5,9
synthetic_wallet_001161,11,4,7,3.30569812,9.05787739,0.82642453,0.6967598,2.41200679,0.30231216,0,3,5,6,60.0,1.0,262210.0,2983.0,0.36495284,2.74008003,11,4,7
synthetic_wallet_001162,13,6,7,10.74310621,23.98593809,1.7905177,1.1992969,17.80081461,11.33420326,0,6,6,6,60.0,1.0,183684.08333333,545.0,0.44789185,2.23268184,13,6,7
