timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,asn,behavior_type
2025-01-17T10:09:45+00:00,192.0.2.15,198.51.100.230,3156,8333,synthetic_tx_00003586,"[""synthetic_wallet_000015""]","[""synthetic_wallet_001234""]",[15.74702892],[15.74585407],0.00117483,P2PKH,NL,64516,RAPID_TRANSFER
2025-01-17T07:55:10+00:00,203.0.113.162,203.0.113.167,50601,18444,synthetic_tx_00003587,"[""synthetic_wallet_001420""]","[""synthetic_wallet_002175"",""synthetic_wallet_001180"",""synthetic_wallet_001838""]",[2.29229111],"[0.76391543,0.76391543,0.76391545]",0.00054478,P2TR,SG,64521,MIXING_LIKE
2025-01-18T08:37:05+00:00,192.0.2.154,203.0.113.108,57255,8333,synthetic_tx_00003588,"[""synthetic_wallet_002404""]","[""synthetic_wallet_000616"",""synthetic_wallet_001110"",""synthetic_wallet_001350"",""synthetic_wallet_001342""]",[1.33935343],"[0.33479674,0.33479674,0.33479674,0.33479677]",0.00016642,P2SH_P2WPKH,SG,64515,MIXING_LIKE
2025-01-19T05:01:38+00:00,192.0.2.20,203.0.113.104,9642,8333,synthetic_tx_00003589,"[""synthetic_wallet_000770""]","[""synthetic_wallet_002112""]",[1.11964744],[1.11922843],0.00041899,P2PKH,DE,64521,NORMAL
2025-01-20T13:17:38+00:00,192.0.2.7,203.0.113.228,51749,8333,synthetic_tx_00003590,"[""synthetic_wallet_000757""]","[""synthetic_wallet_001486""]",[1.63397714],[1.63294563],0.00103149,P2PKH,US,64518,NORMAL
2025-01-21T01:29:36+00:00,203.0.113.129,192.0.2.175,9146,8333,synthetic_tx_00003591,"[""synthetic_wallet_001387""]","[""synthetic_wallet_002425""]",[0.64701199],[0.64560605],0.00140592,P2WPKH,FR,64518,NORMAL
2025-01-22T16:30:38+00:00,198.51.100.69,203.0.113.49,23213,8333,synthetic_tx_00003592,"[""synthetic_wallet_001073""]","[""synthetic_wallet_002057""]",[0.9998175],[0.99880142],0.00101606,P2WPKH,IN,64514,LAYERING_LIKE
2025-01-23T04:11:30+00:00,198.51.100.150,192.0.2.148,49330,8333,synthetic_tx_00003593,"[""synthetic_wallet_001154""]","[""synthetic_wallet_002398""]",[2.21769925],[2.21642972],0.00126951,P2SH_P2WPKH,DE,64515,NORMAL
2025-01-24T12:06:13+00:00,198.51.100.177,198.51.100.187,28088,8333,synthetic_tx_00003594,"[""synthetic_wallet_001181""]","[""synthetic_wallet_001191"",""synthetic_wallet_000169"",""synthetic_wallet_000973""]",[0.11556735],"[0.03805583,0.03805583,0.03805583]",0.00139984,P2WPKH,IN,64512,EXCHANGE_LIKE
2025-01-25T07:39:28+00:00,203.0.113.186,192.0.2.215,34498,8333,synthetic_tx_00003595,"[""synthetic_wallet_001444""]","[""synthetic_wallet_002465""]",[0.95225488],[0.95174922],0.00050564,P2PKH,SG,64515,NORMAL
2025-01-26T16:15:41+00:00,203.0.113.42,203.0.113.118,30320,443,synthetic_tx_00003596,"[""synthetic_wallet_000550""]","[""synthetic_wallet_000626""]",[1.12466626],[1.12416493],0.00050131,P2TR,AU,64521,NORMAL
2025-01-27T10:20:07+00:00,198.51.100.109,192.0.2.104,15233,8333,synthetic_tx_00003597,"[""synthetic_wallet_001113""]","[""synthetic_wallet_002354"",""synthetic_wallet_000737"",""synthetic_wallet_001517""]",[2.20449075],"[0.73476856,0.73476856,0.73476858]",0.00018503,P2SH_P2WPKH,JP,64514,MIXING_LIKE
2025-01-28T17:34:05+00:00,192.0.2.154,198.51.100.14,2139,8333,synthetic_tx_00003598,"[""synthetic_wallet_002404""]","[""synthetic_wallet_001018""]",[1.51053103],[1.50960362],0.00092739,P2WPKH,SG,64515,LAYERING_LIKE
2025-01-29T10:20:51+00:00,203.0.113.234,192.0.2.208,46112,8333,synthetic_tx_00003599,"[""synthetic_wallet_001492""]","[""synthetic_wallet_002458""]",[1.39117698],[1.39070426],0.0004727,P2TR,SG,64513,LAYERING_LIKE
2025-01-30T20:31:17+00:00,198.51.100.179,192.0.2.248,56431,8333,synthetic_tx_00003600,"[""synthetic_wallet_000433""]","[""synthetic_wallet_001748"",""synthetic_wallet_000545"",""synthetic_wallet_000810""]",[0.88525188],"[0.29487114,0.29487114,0.29487114]",0.00063844,P2SH_P2WPKH,US,64514,MIXING_LIKE
2025-01-31T12:30:24+00:00,192.0.2.151,192.0.2.156,51914,8333,synthetic_tx_00003601,"[""synthetic_wallet_002401""]","[""synthetic_wallet_000906""]",[2.25901281],[2.2576169],0.00139589,P2TR,US,64512,NORMAL
2025-02-01T10:57:49+00:00,192.0.2.86,192.0.2.40,51867,443,synthetic_tx_00003602,"[""synthetic_wallet_000086""]","[""synthetic_wallet_001540""]",[0.35361603],[0.35337526],0.00024075,P2SH_P2WPKH,DE,64517,NORMAL
2025-02-02T13:23:30+00:00,192.0.2.128,192.0.2.59,14259,8333,synthetic_tx_00003603,"[""synthetic_wallet_001628""]","[""synthetic_wallet_000809"",""synthetic_wallet_000258"",""synthetic_wallet_001160""]",[2.37366725],"[0.79087467,0.79087467,0.79087468]",0.00104321,P2TR,CA,64519,EXCHANGE_LIKE
2025-02-03T13:16:20+00:00,192.0.2.203,203.0.113.132,20015,8333,synthetic_tx_00003604,"[""synthetic_wallet_000203""]","[""synthetic_wallet_001390"",""synthetic_wallet_001160""]",[0.87415546],"[0.43689343,0.43689343]",0.00036858,P2WPKH,BR,64514,MIXING_LIKE
2025-02-04T20:19:30+00:00,203.0.113.232,192.0.2.18,14363,8333,synthetic_tx_00003605,"[""synthetic_wallet_001490""]","[""synthetic_wallet_000768"",""synthetic_wallet_000504"",""synthetic_wallet_001738""]",[2.39296303],"[0.79732143,0.79732143,0.79732144]",0.00099871,P2TR,DE,64521,MIXING_LIKE
2025-01-01T22:18:35+00:00,192.0.2.199,203.0.113.78,53684,8333,synthetic_tx_00003606,"[""synthetic_wallet_001699""]","[""synthetic_wallet_002086"",""synthetic_wallet_000222"",""synthetic_wallet_002297""]",[0.92249737],"[0.30749192,0.30749192,0.30749192]",2.159e-05,P2PKH,FR,64520,EXCHANGE_LIKE
2025-01-02T10:41:36+00:00,192.0.2.210,192.0.2.209,25308,18444,synthetic_tx_00003607,"[""synthetic_wallet_001710""]","[""synthetic_wallet_000209""]",[0.54226145],[0.54154569],0.00071574,P2TR,GB,64521,NORMAL
2025-01-03T22:46:57+00:00,203.0.113.142,198.51.100.129,16196,8333,synthetic_tx_00003608,"[""synthetic_wallet_000650""]","[""synthetic_wallet_000383""]",[1.80958334],[1.8088927],0.00069062,P2TR,DE,64521,NORMAL
2025-01-04T19:03:37+00:00,192.0.2.244,192.0.2.223,34948,18444,synthetic_tx_00003609,"[""synthetic_wallet_000994""]","[""synthetic_wallet_001723"",""synthetic_wallet_000148""]",[1.46059663],"[0.72957548,0.72957549]",0.00144564,P2WPKH,AU,64515,MIXING_LIKE
2025-01-05T13:32:13+00:00,192.0.2.101,192.0.2.138,40163,8333,synthetic_tx_00003610,"[""synthetic_wallet_000101""]","[""synthetic_wallet_000138"",""synthetic_wallet_001511""]",[1.98563544],"[0.99240157,0.99240157]",0.00083228,P2PKH,IN,64512,EXCHANGE_LIKE
2025-01-06T01:35:29+00:00,192.0.2.89,203.0.113.202,3185,8333,synthetic_tx_00003611,"[""synthetic_wallet_000839""]","[""synthetic_wallet_000710""]",[0.44632034],[0.44588562],0.0004347,P2SH_P2WPKH,BR,64520,NORMAL
2025-01-07T18:11:46+00:00,192.0.2.223,192.0.2.140,1183,8333,synthetic_tx_00003612,"[""synthetic_wallet_000973""]","[""synthetic_wallet_000890"",""synthetic_wallet_002339"",""synthetic_wallet_001777"",""synthetic_wallet_000997""]",[1.48921701],"[0.37223285,0.37223285,0.37223285,0.37223288]",0.00028556,P2SH_P2WPKH,US,64514,EXCHANGE_LIKE
2025-01-08T06:10:24+00:00,198.51.100.80,203.0.113.118,5138,8333,synthetic_tx_00003613,"[""synthetic_wallet_001834""]","[""synthetic_wallet_002126""]",[2.3619106],[2.3604191],0.00149148,P2SH_P2WPKH,AU,64515,NORMAL
2025-01-09T18:55:22+00:00,198.51.100.157,198.51.100.90,51678,8333,synthetic_tx_00003614,"[""synthetic_wallet_001161""]","[""synthetic_wallet_001844""]",[0.29338223],[0.29224589],0.00113632,P2TR,JP,64512,NORMAL
2025-01-10T00:17:15+00:00,198.51.100.115,203.0.113.46,46857,8333,synthetic_tx_00003615,"[""synthetic_wallet_001119""]","[""synthetic_wallet_000554""]",[1.38201014],[1.38155464],0.00045548,P2WPKH,NL,64520,NORMAL
2025-01-11T10:38:06+00:00,192.0.2.158,198.51.100.29,54512,8333,synthetic_tx_00003616,"[""synthetic_wallet_001658""]","[""synthetic_wallet_001783""]",[1.22779989],[1.22756801],0.00023186,P2WPKH,DE,64519,NORMAL
2025-01-12T23:36:06+00:00,198.51.100.52,198.51.100.144,51157,8333,synthetic_tx_00003617,"[""synthetic_wallet_001056""]","[""synthetic_wallet_001898""]",[1.41907281],[1.41792071],0.00115208,P2TR,ZA,64517,LAYERING_LIKE
2025-01-13T08:43:27+00:00,198.51.100.25,192.0.2.165,22471,8333,synthetic_tx_00003618,"[""synthetic_wallet_001779""]","[""synthetic_wallet_001665""]",[1.13374108],[1.13256157],0.00117949,P2TR,NL,64520,NORMAL
2025-01-14T22:11:13+00:00,198.51.100.235,198.51.100.113,35527,8333,synthetic_tx_00003619,"[""synthetic_wallet_001239""]","[""synthetic_wallet_001117""]",[1.4378719],[1.43739834],0.00047354,P2PKH,NL,64520,NORMAL
2025-01-15T22:12:15+00:00,198.51.100.50,192.0.2.74,41433,8333,synthetic_tx_00003620,"[""synthetic_wallet_001054""]","[""synthetic_wallet_001574""]",[0.5822053],[0.58101346],0.00119182,P2SH_P2WPKH,AU,64515,NORMAL
2025-01-16T15:54:59+00:00,203.0.113.82,203.0.113.96,13868,8333,synthetic_tx_00003621,"[""synthetic_wallet_001340""]","[""synthetic_wallet_001354""]",[1.03826963],[1.03728575],0.00098386,P2PKH,CA,64521,NORMAL
2025-01-17T09:46:02+00:00,192.0.2.52,192.0.2.46,26614,8333,synthetic_tx_00003622,"[""synthetic_wallet_001552""]","[""synthetic_wallet_000046"",""synthetic_wallet_002277"",""synthetic_wallet_002317"",""synthetic_wallet_001537""]",[1.92589742],"[0.48125239,0.48125239,0.48125239,0.4812524]",0.00088783,P2PKH,SG,64513,MIXING_LIKE
2025-01-05T10:00:22+00:00,192.0.2.32,203.0.113.196,42321,18444,synthetic_tx_00003623,"[""synthetic_wallet_000032""]","[""synthetic_wallet_002204"",""synthetic_wallet_000747"",""synthetic_wallet_000571"",""synthetic_wallet_002363""]",[4.41172853],"[1.10264201,1.10264201,1.10264201,1.10264203]",0.00116045,P2SH_P2WPKH,CA,64513,HIGH_NETWORK_DIVERSITY
2025-01-19T05:00:05+00:00,192.0.2.45,203.0.113.2,31675,8333,synthetic_tx_00003624,"[""synthetic_wallet_002295""]","[""synthetic_wallet_002010""]",[0.5050601],[0.50497193],8.815e-05,P2TR,NL,64516,NORMAL
2025-01-20T07:25:06+00:00,198.51.100.102,192.0.2.86,20737,8333,synthetic_tx_00003625,"[""synthetic_wallet_001106""]","[""synthetic_wallet_001586"",""synthetic_wallet_000264""]",[1.3109688],"[0.65511289,0.6551129]",0.00074299,P2WPKH,DE,64517,EXCHANGE_LIKE
2025-01-21T09:39:59+00:00,192.0.2.252,192.0.2.211,26258,8333,synthetic_tx_00003626,"[""synthetic_wallet_001002""]","[""synthetic_wallet_000211""]",[1.97869779],[1.97819926],0.00049851,P2WPKH,GB,64513,NORMAL
2025-01-22T14:01:51+00:00,198.51.100.87,192.0.2.136,59134,8333,synthetic_tx_00003627,"[""synthetic_wallet_001841""]","[""synthetic_wallet_001636"",""synthetic_wallet_001524"",""synthetic_wallet_001887"",""synthetic_wallet_002059""]",[1.42597503],"[0.35649046,0.35649046,0.35649046,0.35649046]",1.317e-05,P2PKH,IN,64512,EXCHANGE_LIKE
2025-01-23T23:11:59+00:00,203.0.113.32,192.0.2.122,18137,8333,synthetic_tx_00003628,"[""synthetic_wallet_000540""]","[""synthetic_wallet_001622""]",[1.88409671],[1.88311572],0.00098097,P2WPKH,ZA,64521,LAYERING_LIKE
2025-01-24T06:01:46+00:00,192.0.2.197,192.0.2.169,8060,8333,synthetic_tx_00003629,"[""synthetic_wallet_001697""]","[""synthetic_wallet_000919""]",[1.19388576],[1.19332795],0.00055779,P2TR,IN,64518,NORMAL
2025-01-25T06:27:54+00:00,198.51.100.26,198.51.100.35,6776,18444,synthetic_tx_00003630,"[""synthetic_wallet_001030""]","[""synthetic_wallet_001039""]",[0.15366185],[0.15321699],0.00044484,P2TR,AU,64521,NORMAL
2025-01-26T13:25:20+00:00,198.51.100.114,198.51.100.155,6451,8333,synthetic_tx_00003631,"[""synthetic_wallet_001868""]","[""synthetic_wallet_000409""]",[0.3863557],[0.38597384],0.00038184,P2PKH,CA,64519,NORMAL
2025-01-27T23:56:06+00:00,203.0.113.154,203.0.113.166,25538,8333,synthetic_tx_00003632,"[""synthetic_wallet_002162""]","[""synthetic_wallet_001424""]",[0.10317009],[0.10265298],0.00051709,P2SH_P2WPKH,DE,64513,NORMAL
2025-01-28T01:48:29+00:00,203.0.113.234,203.0.113.51,13314,80,synthetic_tx_00003633,"[""synthetic_wallet_002242""]","[""synthetic_wallet_001309""]",[1.38138647],[1.38044385],0.0009426,P2TR,AU,64513,NORMAL
2025-01-29T01:44:01+00:00,192.0.2.183,192.0.2.89,14423,8333,synthetic_tx_00003634,"[""synthetic_wallet_001683""]","[""synthetic_wallet_000839"",""synthetic_wallet_000763"",""synthetic_wallet_002008"",""synthetic_wallet_002422""]",[1.95956782],"[0.48984145,0.48984145,0.48984145,0.48984145]",0.000202,P2PKH,NL,64514,MIXING_LIKE
2025-01-30T17:52:44+00:00,203.0.113.63,198.51.100.64,9341,8333,synthetic_tx_00003635,"[""synthetic_wallet_002071""]","[""synthetic_wallet_000318""]",[0.15588352],[0.15533169],0.00055181,P2WPKH,FR,64512,NORMAL
2025-01-31T14:47:51+00:00,198.51.100.207,192.0.2.129,22896,443,synthetic_tx_00003636,"[""synthetic_wallet_001211""]","[""synthetic_wallet_002379""]",[0.93653127],[0.93562934],0.00090191,P2PKH,BR,64512,NORMAL
2025-02-01T07:50:55+00:00,203.0.113.182,198.51.100.6,54870,8333,synthetic_tx_00003637,"[""synthetic_wallet_001440""]","[""synthetic_wallet_001760"",""synthetic_wallet_000392"",""synthetic_wallet_000464"",""synthetic_wallet_001188""]",[0.82549854],"[0.20600703,0.20600703,0.20600703,0.20600706]",0.00147037,P2WPKH,ZA,64521,EXCHANGE_LIKE
2025-02-02T08:02:24+00:00,192.0.2.26,198.51.100.230,40040,80,synthetic_tx_00003638,"[""synthetic_wallet_000026""]","[""synthetic_wallet_001984"",""synthetic_wallet_001964"",""synthetic_wallet_001502"",""synthetic_wallet_000507""]",[0.14836381],"[0.03705983,0.03705983,0.03705983,0.03705985]",0.00012445,P2PKH,DE,64517,MIXING_LIKE
2025-02-03T10:28:03+00:00,192.0.2.158,198.51.100.113,54967,8333,synthetic_tx_00003639,"[""synthetic_wallet_002408""]","[""synthetic_wallet_001867""]",[0.88092295],[0.87951849],0.00140444,P2WPKH,CA,64519,NORMAL
2025-01-08T10:00:39+00:00,192.0.2.62,192.0.2.181,19505,8333,synthetic_tx_00003640,"[""synthetic_wallet_000062""]","[""synthetic_wallet_000181"",""synthetic_wallet_001162""]",[1.53418863],"[0.76699524,0.76699524]",0.00019813,P2PKH,DE,64513,HIGH_NETWORK_DIVERSITY
2025-01-01T12:47:37+00:00,192.0.2.241,192.0.2.185,15550,8333,synthetic_tx_00003641,"[""synthetic_wallet_001741""]","[""synthetic_wallet_001685""]",[1.02545144],[1.025377],7.442e-05,P2PKH,US,64512,NORMAL
2025-01-02T05:17:56+00:00,203.0.113.200,203.0.113.83,23199,8333,synthetic_tx_00003642,"[""synthetic_wallet_001458""]","[""synthetic_wallet_002091"",""synthetic_wallet_000091"",""synthetic_wallet_001716""]",[0.66383944],"[0.22111462,0.22111462,0.22111464]",0.00049554,P2TR,GB,64519,MIXING_LIKE
2025-01-03T05:14:30+00:00,192.0.2.222,192.0.2.243,1529,8333,synthetic_tx_00003643,"[""synthetic_wallet_000222""]","[""synthetic_wallet_000993"",""synthetic_wallet_001661"",""synthetic_wallet_001939"",""synthetic_wallet_000237""]",[1.16400182],"[0.29088095,0.29088095,0.29088095,0.29088096]",0.00047799,P2WPKH,GB,64513,MIXING_LIKE
2025-01-04T00:05:59+00:00,198.51.100.35,198.51.100.244,51657,8333,synthetic_tx_00003644,"[""synthetic_wallet_001789""]","[""synthetic_wallet_001998"",""synthetic_wallet_000171"",""synthetic_wallet_001746"",""synthetic_wallet_002373""]",[0.83205666],"[0.2076552,0.2076552,0.2076552,0.20765521]",0.00143583,P2SH_P2WPKH,US,64520,MIXING_LIKE
2025-01-05T13:56:49+00:00,203.0.113.133,198.51.100.121,14302,80,synthetic_tx_00003645,"[""synthetic_wallet_002141""]","[""synthetic_wallet_000375""]",[1.16141798],[1.16038261],0.00103535,P2WPKH,IN,64512,NORMAL
2025-01-08T10:00:45+00:00,192.0.2.49,192.0.2.104,2118,8333,synthetic_tx_00003646,"[""synthetic_wallet_000049""]","[""synthetic_wallet_002354""]",[13.69632033],[13.69494094],0.00137937,P2WPKH,US,64520,RAPID_TRANSFER
2025-01-07T11:38:20+00:00,198.51.100.151,192.0.2.138,28457,8333,synthetic_tx_00003647,"[""synthetic_wallet_001155""]","[""synthetic_wallet_002388""]",[2.42237835],[2.42107073],0.0013076,P2PKH,NL,64516,NORMAL
2025-01-08T19:13:27+00:00,192.0.2.133,192.0.2.22,12600,8333,synthetic_tx_00003648,"[""synthetic_wallet_002383""]","[""synthetic_wallet_000772"",""synthetic_wallet_000596"",""synthetic_wallet_000444""]",[0.60664522],"[0.20213827,0.20213827,0.20213828]",0.00023038,P2WPKH,FR,64514,MIXING_LIKE
2025-01-09T22:52:03+00:00,203.0.113.157,203.0.113.112,8257,8333,synthetic_tx_00003649,"[""synthetic_wallet_002165""]","[""synthetic_wallet_001370""]",[2.32568993],[2.32518684],0.00050307,P2SH_P2WPKH,IN,64516,NORMAL
2025-01-10T11:05:48+00:00,198.51.100.244,198.51.100.12,21737,8333,synthetic_tx_00003650,"[""synthetic_wallet_001248""]","[""synthetic_wallet_000266"",""synthetic_wallet_001324""]",[1.383714],"[0.69182757,0.69182757]",5.884e-05,P2SH_P2WPKH,ZA,64519,EXCHANGE_LIKE
2025-01-11T09:01:21+00:00,192.0.2.103,203.0.113.238,51090,8333,synthetic_tx_00003651,"[""synthetic_wallet_001603""]","[""synthetic_wallet_001496""]",[0.59946258],[0.59883176],0.0006308,P2WPKH,FR,64514,NORMAL
2025-01-12T07:02:43+00:00,192.0.2.9,198.51.100.236,1213,8333,synthetic_tx_00003652,"[""synthetic_wallet_001509""]","[""synthetic_wallet_001240""]",[1.19038251],[1.18907543],0.00130706,P2WPKH,JP,64520,NORMAL
2025-01-13T16:24:52+00:00,198.51.100.76,192.0.2.206,43410,8333,synthetic_tx_00003653,"[""synthetic_wallet_001080""]","[""synthetic_wallet_000956""]",[2.32623656],[2.32617736],5.918e-05,P2TR,ZA,64521,NORMAL
2025-01-14T02:14:19+00:00,198.51.100.101,198.51.100.53,47145,8333,synthetic_tx_00003654,"[""synthetic_wallet_001105""]","[""synthetic_wallet_001807""]",[0.32273187],[0.32244779],0.00028406,P2SH_P2WPKH,US,64516,NORMAL
2025-01-15T22:50:58+00:00,192.0.2.168,192.0.2.120,7088,8333,synthetic_tx_00003655,"[""synthetic_wallet_000918""]","[""synthetic_wallet_000870""]",[2.05840344],[2.05728359],0.00111983,P2WPKH,GB,64519,NORMAL
2025-01-16T13:47:02+00:00,198.51.100.191,198.51.100.107,24263,8333,synthetic_tx_00003656,"[""synthetic_wallet_000445""]","[""synthetic_wallet_001861""]",[1.5325688],[1.53200007],0.00056871,P2TR,US,64516,NORMAL
2025-01-02T10:00:56+00:00,192.0.2.61,192.0.2.57,59513,80,synthetic_tx_00003657,"[""synthetic_wallet_000061""]","[""synthetic_wallet_002307"",""synthetic_wallet_000980"",""synthetic_wallet_000127"",""synthetic_wallet_000285""]",[12.3570809],"[3.0889991,3.0889991,3.0889991,3.08899913]",0.00108445,P2TR,US,64512,HIGH_NETWORK_DIVERSITY
2025-01-18T09:00:20+00:00,203.0.113.238,192.0.2.25,39615,8333,synthetic_tx_00003658,"[""synthetic_wallet_002246""]","[""synthetic_wallet_000775""]",[1.8078124],[1.80769266],0.00011972,P2TR,DE,64517,NORMAL
2025-01-19T18:54:03+00:00,203.0.113.39,192.0.2.115,48385,8333,synthetic_tx_00003659,"[""synthetic_wallet_002047""]","[""synthetic_wallet_000115""]",[1.5252875],[1.52406071],0.00122677,P2TR,FR,64518,NORMAL
2025-01-20T05:26:01+00:00,198.51.100.209,203.0.113.197,14303,443,synthetic_tx_00003660,"[""synthetic_wallet_001213""]","[""synthetic_wallet_001455""]",[2.44883637],[2.44832862],0.00050773,P2TR,US,64514,NORMAL
2025-01-21T13:25:22+00:00,203.0.113.30,192.0.2.66,12815,443,synthetic_tx_00003661,"[""synthetic_wallet_002038""]","[""synthetic_wallet_001566""]",[0.06643088],[0.06603203],0.00039883,P2WPKH,AU,64519,NORMAL
2025-01-22T04:01:44+00:00,203.0.113.239,198.51.100.91,27937,8333,synthetic_tx_00003662,"[""synthetic_wallet_000747""]","[""synthetic_wallet_001845""]",[1.47336844],[1.47213844],0.00122998,P2SH_P2WPKH,NL,64518,NORMAL
2025-01-14T10:01:02+00:00,192.0.2.213,192.0.2.70,49488,8333,synthetic_tx_00003663,"[""synthetic_wallet_000213""]","[""synthetic_wallet_001570"",""synthetic_wallet_000267"",""synthetic_wallet_000498"",""synthetic_wallet_002300""]",[9.24996241],"[2.31216584,2.31216584,2.31216584,2.31216585]",0.00129902,P2SH_P2WPKH,JP,64514,HIGH_NETWORK_DIVERSITY
2025-01-24T23:38:32+00:00,192.0.2.14,192.0.2.158,38495,8333,synthetic_tx_00003664,"[""synthetic_wallet_000014""]","[""synthetic_wallet_002408""]",[0.21660789],[0.21618315],0.00042472,P2PKH,DE,64515,NORMAL
2025-01-25T18:11:22+00:00,192.0.2.201,192.0.2.56,35586,8333,synthetic_tx_00003665,"[""synthetic_wallet_000201""]","[""synthetic_wallet_000806"",""synthetic_wallet_000558""]",[1.74122204],"[0.87010926,0.87010927]",0.00100349,P2TR,JP,64512,EXCHANGE_LIKE
2025-01-26T01:48:41+00:00,203.0.113.3,203.0.113.24,31442,8333,synthetic_tx_00003666,"[""synthetic_wallet_002011""]","[""synthetic_wallet_002032""]",[0.25733574],[0.25632589],0.00100983,P2TR,FR,64512,NORMAL
2025-01-27T20:30:15+00:00,198.51.100.158,198.51.100.178,51677,8333,synthetic_tx_00003667,"[""synthetic_wallet_000412""]","[""synthetic_wallet_000432""]",[0.87283631],[0.87186155],0.00097474,P2TR,SG,64513,NORMAL
2025-01-28T16:22:09+00:00,192.0.2.116,203.0.113.4,39993,8333,synthetic_tx_00003668,"[""synthetic_wallet_000116""]","[""synthetic_wallet_002012""]",[0.54558685],[0.54510311],0.00048372,P2PKH,CA,64517,NORMAL
2025-01-12T10:01:08+00:00,192.0.2.210,203.0.113.105,8896,443,synthetic_tx_00003669,"[""synthetic_wallet_000210""]","[""synthetic_wallet_000613"",""synthetic_wallet_000152""]",[15.58250649],"[7.79057656,7.79057656]",0.00135335,P2TR,GB,64521,HIGH_NETWORK_DIVERSITY
2025-01-30T10:16:42+00:00,192.0.2.81,198.51.100.129,40988,8333,synthetic_tx_00003670,"[""synthetic_wallet_002331""]","[""synthetic_wallet_001883""]",[1.83998715],[1.8388113],0.00117583,P2PKH,NL,64512,NORMAL
2025-01-31T15:27:09+00:00,203.0.113.204,198.51.100.180,54139,8333,synthetic_tx_00003671,"[""synthetic_wallet_001462""]","[""synthetic_wallet_000434""]",[1.1940902],[1.19368431],0.00040587,P2TR,AU,64513,NORMAL
2025-02-01T04:45:33+00:00,192.0.2.25,203.0.113.211,33571,8333,synthetic_tx_00003672,"[""synthetic_wallet_000775""]","[""synthetic_wallet_002219"",""synthetic_wallet_000495"",""synthetic_wallet_002258""]",[1.84051603],"[0.6132586,0.6132586,0.61325861]",0.0007402,P2TR,FR,64516,EXCHANGE_LIKE
2025-02-02T13:36:36+00:00,198.51.100.152,198.51.100.95,41849,8333,synthetic_tx_00003673,"[""synthetic_wallet_001156""]","[""synthetic_wallet_001849"",""synthetic_wallet_002489"",""synthetic_wallet_000978""]",[2.16512518],"[0.72139999,0.72139999,0.72139999]",0.00092519,P2WPKH,SG,64517,MIXING_LIKE
2025-02-03T13:34:29+00:00,198.51.100.254,203.0.113.193,31804,80,synthetic_tx_00003674,"[""synthetic_wallet_001258""]","[""synthetic_wallet_002201"",""synthetic_wallet_000964""]",[0.99724004],"[0.49818388,0.49818389]",0.00087225,P2WPKH,AU,64519,EXCHANGE_LIKE
2025-02-04T22:16:08+00:00,192.0.2.148,198.51.100.76,59485,8333,synthetic_tx_00003675,"[""synthetic_wallet_000148""]","[""synthetic_wallet_000330""]",[0.54035996],[0.53931137],0.00104857,P2PKH,SG,64519,NORMAL
2025-01-01T21:01:11+00:00,203.0.113.3,198.51.100.205,39380,8333,synthetic_tx_00003676,"[""synthetic_wallet_002011""]","[""synthetic_wallet_000459""]",[0.26816443],[0.26752827],0.00063614,P2SH_P2WPKH,FR,64512,NORMAL
2025-01-02T22:49:57+00:00,192.0.2.154,192.0.2.123,32375,8333,synthetic_tx_00003677,"[""synthetic_wallet_000154""]","[""synthetic_wallet_000873""]",[0.23693934],[0.23578998],0.00114934,P2PKH,AU,64515,NORMAL
2025-01-03T04:49:40+00:00,192.0.2.112,203.0.113.166,52333,8333,synthetic_tx_00003678,"[""synthetic_wallet_001612""]","[""synthetic_wallet_002174""]",[1.313219],[1.31210929],0.00110969,P2SH_P2WPKH,SG,64513,NORMAL
2025-01-04T15:25:12+00:00,203.0.113.100,203.0.113.221,40229,8333,synthetic_tx_00003679,"[""synthetic_wallet_001358""]","[""synthetic_wallet_000729""]",[1.73938755],[1.73929817],8.936e-05,P2TR,DE,64519,NORMAL
2025-01-05T04:08:27+00:00,203.0.113.58,198.51.100.254,39748,18444,synthetic_tx_00003680,"[""synthetic_wallet_002066""]","[""synthetic_wallet_000508""]",[0.50642656],[0.50618165],0.00024489,P2SH_P2WPKH,DE,64517,NORMAL
2025-01-06T16:27:32+00:00,192.0.2.9,198.51.100.247,53494,8333,synthetic_tx_00003681,"[""synthetic_wallet_001509""]","[""synthetic_wallet_000501""]",[0.61535776],[0.61389714],0.0014606,P2SH_P2WPKH,JP,64520,NORMAL
2025-01-07T15:42:37+00:00,198.51.100.131,203.0.113.85,53008,8333,synthetic_tx_00003682,"[""synthetic_wallet_001885""]","[""synthetic_wallet_002093""]",[0.87233541],[0.87093566],0.00139973,P2WPKH,US,64516,NORMAL
2025-01-08T17:33:43+00:00,198.51.100.46,192.0.2.228,32646,18444,synthetic_tx_00003683,"[""synthetic_wallet_001800""]","[""synthetic_wallet_000228"",""synthetic_wallet_001296"",""synthetic_wallet_001334""]",[1.74717187],"[0.58214146,0.58214146,0.58214146]",0.00074747,P2PKH,ZA,64521,EXCHANGE_LIKE
2025-01-09T04:34:14+00:00,192.0.2.85,198.51.100.50,43015,8333,synthetic_tx_00003684,"[""synthetic_wallet_000835""]","[""synthetic_wallet_000304""]",[1.68982746],[1.68950203],0.00032541,P2WPKH,FR,64516,NORMAL
